phase,regime,cell_id,method,gamma,theta,delta,landmark_interval,censoring_target,n,entry_sd,successful_replicates,bias,empirical_se,mean_estimated_se,se_ratio,coverage,coverage_mcse,power,power_mcse,mean_rows,mean_events,mean_subjects,mean_entry_x_correlation,mean_observed_censoring,mean_preentry_fraction_lm1,mean_preentry_fraction_lm2,mean_preentry_fraction_lm3,failed_replicates
confirmation,B,70,delayed,-4,0,0,2,0.5,1500,4,1000,0.00466063423630963,0.114010580487082,0.114950181123653,1.00824134595716,0.951,0.00682634602111555,0.942,0.00739161687318817,3168.051,223.105,1152.744,-0.705304130529927,0.499204666666667,0.270554235396853,0.172122440516911,0.0991353448368874,0
confirmation,B,70,naive,-4,0,0,2,0.5,1500,4,1000,0.0650611696583956,0.107738835599,0.108335541717331,1.00553844966871,0.913,0.00891240708226459,0.994,0.00244213021765835,3176.334,223.105,1152.744,-0.705304130529927,0.499204666666667,0.270554235396853,0.172122440516911,0.0991353448368874,0
confirmation,B,70,strict,-4,0,0,2,0.5,1500,4,1000,0.00346053066646035,0.123267912852593,0.123454888192778,1.00151682084865,0.945,0.00720936890441875,0.902,0.00940191469861325,2586.56,200.279,1045.613,-0.705304130529927,0.499204666666667,0.270554235396853,0.172122440516911,0.0991353448368874,0
confirmation,B,71,delayed,-4,0,0,4,0.5,1500,4,1000,-0.000534416933120564,0.097936546811226,0.100992520232922,1.0312036060204,0.956,0.00648567652600714,0.983,0.00408790900094413,3042.495,223.147,1186.513,-0.705388717118066,0.50171,0.262154846402915,0.0939838619150717,0.0223530985780593,0
confirmation,B,71,naive,-4,0,0,4,0.5,1500,4,1000,0.0442148850313382,0.0936511674642737,0.0966989837629183,1.03254434921815,0.926,0.00827792244467173,1,0,3050.373,223.147,1186.513,-0.705388717118066,0.50171,0.262154846402915,0.0939838619150717,0.0223530985780593,0
confirmation,B,71,strict,-4,0,0,4,0.5,1500,4,1000,-0.0028575445972725,0.103888994356491,0.105536974343848,1.01586289286527,0.947,0.00708456067798138,0.971,0.00530650544143696,2625.042,206.467,1139.651,-0.705388717118066,0.50171,0.262154846402915,0.0939838619150717,0.0223530985780593,0
confirmation,B,72,delayed,-4,0,0,6,0.5,1500,4,1000,0.00254064695086975,0.0902357770228592,0.0894466101831182,0.991254390821713,0.947,0.00708456067798138,0.995,0.00223047080231955,2952.451,223.903,1214.749,-0.706141183636339,0.497314666666667,0.256846821723629,0.0466571483873262,0.00323593503852573,0
confirmation,B,72,naive,-4,0,0,6,0.5,1500,4,1000,0.0414633175173112,0.0870166396022601,0.0862288517426553,0.990946698663547,0.917,0.00872416185085994,1,0,2960.027,223.903,1214.749,-0.706141183636339,0.497314666666667,0.256846821723629,0.0466571483873262,0.00323593503852573,0
confirmation,B,72,strict,-4,0,0,6,0.5,1500,4,1000,0.00375623807781605,0.0939684856087724,0.0931459507387055,0.991246694413152,0.948,0.00702111102319284,0.992,0.00281709069786544,2599.924,209.125,1171.506,-0.706141183636339,0.497314666666667,0.256846821723629,0.0466571483873262,0.00323593503852573,0
confirmation,B,73,delayed,-4,0,0,2,0,500,10,1000,0.00567602275564198,0.16211991534541,0.154848978735497,0.955150873386398,0.944,0.00727076337120113,0.731,0.0140228028582021,1336.347,114.876,463.186,-0.341652242413731,0,0.319117298564638,0.250703116644913,0.19010056133321,0
confirmation,B,73,naive,-4,0,0,2,0,500,10,1000,0.0664687406538038,0.15855915172717,0.151815486795463,0.957469090505031,0.927,0.00822623850857729,0.864,0.0108399261990108,1368.527,114.876,463.186,-0.341652242413731,0,0.319117298564638,0.250703116644913,0.19010056133321,0
confirmation,B,73,strict,-4,0,0,2,0,500,10,1000,0.00574007782317058,0.174057752122049,0.164463599243384,0.94487948533348,0.941,0.00745110730026082,0.701,0.0144775343204566,1020.969,99.572,377.264,-0.341652242413731,0,0.319117298564638,0.250703116644913,0.19010056133321,0
confirmation,B,74,delayed,-4,0,0,4,0,500,10,1000,0.0025834382380914,0.140982614451591,0.137572961096795,0.975815079270165,0.943,0.00733150734842434,0.835,0.0117377595817941,1303.165,115.314,463.555,-0.355461653188448,0,0.331530450624786,0.206096736502463,0.111976823774355,0
confirmation,B,74,naive,-4,0,0,4,0,500,10,1000,0.0610489508247877,0.138159651184318,0.134905055557102,0.976443226373854,0.919,0.00862780389206894,0.93,0.00806845710157772,1346.83,115.314,463.555,-0.355461653188448,0,0.331530450624786,0.206096736502463,0.111976823774355,0
confirmation,B,74,strict,-4,0,0,4,0,500,10,1000,0.00257471850869079,0.146550138879069,0.143480628729853,0.979054880652493,0.939,0.00756828910652864,0.806,0.0125045591685593,1051.96,103.099,413.007,-0.355461653188448,0,0.331530450624786,0.206096736502463,0.111976823774355,0
confirmation,B,75,delayed,-4,0,0,6,0,500,10,1000,0.00508993928419926,0.123999916216732,0.124563306414363,1.00454347240563,0.945,0.00720936890441875,0.908,0.00913980306133562,1278.94,114.152,463.882,-0.365313212741966,0,0.337331922744674,0.164083370300787,0.0596722076041029,0
confirmation,B,75,naive,-4,0,0,6,0,500,10,1000,0.0595734074496618,0.122285438573988,0.12225357610362,0.999739441827744,0.916,0.00877177291087725,0.959,0.00627048642451286,1325.492,114.152,463.882,-0.365313212741966,0,0.337331922744674,0.164083370300787,0.0596722076041029,0
confirmation,B,75,strict,-4,0,0,6,0,500,10,1000,0.00579153860458187,0.126536069490934,0.129253046658558,1.02147195798443,0.948,0.00702111102319284,0.901,0.00944452222190196,1071.395,103.797,435.053,-0.365313212741966,0,0.337331922744674,0.164083370300787,0.0596722076041029,0
confirmation,B,76,delayed,-4,0,0,2,0.15,500,10,1000,0.0102011560770755,0.177449616979349,0.165756397898291,0.934104004955847,0.928,0.00817410545564467,0.7,0.0144913767461894,1237.802,100.446,435.607,-0.341619065505491,0.151346,0.338250949195437,0.269850916281537,0.20633725061012,0
confirmation,B,76,naive,-4,0,0,2,0.15,500,10,1000,0.0767528203983294,0.174009987124065,0.162564753281127,0.934226569221126,0.903,0.00935900635751467,0.839,0.0116223491601311,1269.628,100.446,435.607,-0.341619065505491,0.151346,0.338250949195437,0.269850916281537,0.20633725061012,0
confirmation,B,76,strict,-4,0,0,2,0.15,500,10,1000,0.00918986269899332,0.189503269446966,0.176931983663286,0.933661905568341,0.926,0.00827792244467173,0.669,0.0148808265899445,923.309,85.804,349.697,-0.341619065505491,0.151346,0.338250949195437,0.269850916281537,0.20633725061012,0
confirmation,B,77,delayed,-4,0,0,4,0.15,500,10,1000,0.0090926579406998,0.151959616205626,0.148066499292343,0.974380582088236,0.945,0.00720936890441875,0.79,0.0128802173894698,1206.933,101.175,440.687,-0.357564556065874,0.14975,0.350468656611884,0.224248623769061,0.124781777649839,0
confirmation,B,77,naive,-4,0,0,4,0.15,500,10,1000,0.0735499540536866,0.148179613779054,0.145096239596204,0.979191643815141,0.925,0.00832916562447884,0.897,0.00961202372032029,1251.146,101.175,440.687,-0.357564556065874,0.14975,0.350468656611884,0.224248623769061,0.124781777649839,0
confirmation,B,77,strict,-4,0,0,4,0.15,500,10,1000,0.0085727217619711,0.159067758058799,0.155080670395583,0.974934658589064,0.943,0.00733150734842434,0.747,0.0137473997541353,954.017,89.319,387.967,-0.357564556065874,0.14975,0.350468656611884,0.224248623769061,0.124781777649839,0
confirmation,B,78,delayed,-4,0,0,6,0.15,500,10,1000,0.0034039630695031,0.135124681152645,0.13252344620575,0.980749372174603,0.946,0.00714730718522718,0.853,0.0111978122863352,1181.476,100.838,443.574,-0.363461277897818,0.149654,0.351853469867445,0.176615305159394,0.0671935733862646,0
confirmation,B,78,naive,-4,0,0,6,0.15,500,10,1000,0.0628071191895552,0.132182466628909,0.129824939850916,0.982164602930198,0.919,0.00862780389206894,0.956,0.00648567652600714,1228.24,100.838,443.574,-0.363461277897818,0.149654,0.351853469867445,0.176615305159394,0.0671935733862646,0
confirmation,B,78,strict,-4,0,0,6,0.15,500,10,1000,0.00523302679140358,0.139407815428572,0.137903272421569,0.989207613630713,0.947,0.00708456067798138,0.832,0.0118226900492231,974.546,90.791,411.544,-0.363461277897818,0.149654,0.351853469867445,0.176615305159394,0.0671935733862646,0
confirmation,B,79,delayed,-4,0,0,2,0.3,500,10,1000,-0.00222117246554489,0.182616856362489,0.179717303269433,0.984122204538991,0.947,0.00708456067798138,0.622,0.0153334927527945,1132.166,85.697,405.736,-0.344461356581523,0.301232,0.361661699551873,0.292957577609542,0.22926103858062,0
confirmation,B,79,naive,-4,0,0,2,0.3,500,10,1000,0.0719321885830011,0.178432137012974,0.17628280744078,0.987954358401045,0.925,0.00832916562447884,0.784,0.0130132240432569,1164.291,85.697,405.736,-0.344461356581523,0.301232,0.361661699551873,0.292957577609542,0.22926103858062,0
confirmation,B,79,strict,-4,0,0,2,0.3,500,10,1000,-0.00133233023091305,0.200980554595593,0.193948304667586,0.96501029693068,0.938,0.00762600813007697,0.553,0.0157223089907303,818.903,71.592,318.948,-0.344461356581523,0.301232,0.361661699551873,0.292957577609542,0.22926103858062,0
confirmation,B,80,delayed,-4,0,0,4,0.3,500,10,1000,-0.000286765268856913,0.162436977624036,0.160085995605922,0.985526805210846,0.944,0.00727076337120113,0.726,0.0141040419738457,1098.673,85.787,414.006,-0.354753944949757,0.30331,0.370575186386014,0.242617529143608,0.13953057841313,0
confirmation,B,80,naive,-4,0,0,4,0.3,500,10,1000,0.071811840921791,0.158640270868667,0.156780186404541,0.988274827986992,0.923,0.00843036179532053,0.853,0.0111978122863352,1142.557,85.787,414.006,-0.354753944949757,0.30331,0.370575186386014,0.242617529143608,0.13953057841313,0
confirmation,B,80,strict,-4,0,0,4,0.3,500,10,1000,-0.000631294830405796,0.173497243413935,0.168068929690646,0.968712392102174,0.942,0.00739161687318817,0.679,0.0147634345597493,848.191,74.346,359.54,-0.354753944949757,0.30331,0.370575186386014,0.242617529143608,0.13953057841313,0
confirmation,B,81,delayed,-4,0,0,6,0.3,500,10,1000,0.00418001392162287,0.145288613014525,0.143726850478069,0.989250619824557,0.948,0.00702111102319284,0.816,0.0122533260790693,1079.399,85.973,421.63,-0.365165557727882,0.29829,0.372803038021494,0.19274864094966,0.0764088706355934,0
confirmation,B,81,naive,-4,0,0,6,0.3,500,10,1000,0.0703482081566649,0.141861840275738,0.140717184219669,0.991931191264375,0.922,0.00848033018225116,0.918,0.00867617427210865,1126.188,85.973,421.63,-0.365165557727882,0.29829,0.372803038021494,0.19274864094966,0.0764088706355934,0
confirmation,B,81,strict,-4,0,0,6,0.3,500,10,1000,0.0035834137379418,0.152335173757732,0.15066169230031,0.989014477640708,0.951,0.00682634602111555,0.787,0.0129472390879291,871.431,76.438,386.336,-0.365165557727882,0.29829,0.372803038021494,0.19274864094966,0.0764088706355934,0
confirmation,B,82,delayed,-4,0,0,2,0.5,500,10,1000,0.015960613199033,0.229268957288457,0.205888222586734,0.898020495324596,0.916,0.00877177291087725,0.521,0.015797436500901,977.591,64.714,360.87,-0.342048956636632,0.49848,0.407145566384173,0.337615558129335,0.2710602973589,0
confirmation,B,82,naive,-4,0,0,2,0.5,500,10,1000,0.102138017008014,0.225004752787453,0.201702134841569,0.896434996784728,0.893,0.00977501918156686,0.708,0.0143783170086071,1009.311,64.714,360.87,-0.342048956636632,0.49848,0.407145566384173,0.337615558129335,0.2710602973589,0
confirmation,B,82,strict,-4,0,0,2,0.5,500,10,1000,0.0124984632215835,0.252847217021424,0.22511632776376,0.890325511254036,0.911,0.00900438781928011,0.475,0.0157916116973538,664.265,51.711,273.1,-0.342048956636632,0.49848,0.407145566384173,0.337615558129335,0.2710602973589,0
confirmation,B,83,delayed,-4,0,0,4,0.5,500,10,1000,0.00467237467884419,0.193881845981101,0.183366383345175,0.945763552112297,0.934,0.00785136930732468,0.6,0.0154919333848297,946.601,66.154,375.543,-0.355314972308006,0.49837,0.410799829288423,0.282132581853291,0.171995760704348,0
confirmation,B,83,naive,-4,0,0,4,0.5,500,10,1000,0.0898652818015263,0.188543817989741,0.17925454636852,0.950731497217656,0.899,0.00952885092757778,0.767,0.0133682833602524,990.876,66.154,375.543,-0.355314972308006,0.49837,0.410799829288423,0.282132581853291,0.171995760704348,0
confirmation,B,83,strict,-4,0,0,4,0.5,500,10,1000,0.00396670256780927,0.210084355418985,0.195265266736444,0.929461245921972,0.923,0.00843036179532053,0.57,0.0156556698994326,694.34,55.177,316.886,-0.355314972308006,0.49837,0.410799829288423,0.282132581853291,0.171995760704348,0
confirmation,B,84,delayed,-4,0,0,6,0.5,500,10,1000,0.00732675712005987,0.166256516634656,0.161730398981641,0.972776299271563,0.946,0.00714730718522718,0.706,0.0144070815920505,920.058,66.807,385.099,-0.366246640865935,0.498766,0.406872137212132,0.224694016935319,0.0960905757681599,0
confirmation,B,84,naive,-4,0,0,6,0.5,500,10,1000,0.0860563529951301,0.162436861771824,0.158208655287625,0.973970154076618,0.903,0.00935900635751467,0.866,0.0107723720693262,966.699,66.807,385.099,-0.366246640865935,0.498766,0.406872137212132,0.224694016935319,0.0960905757681599,0
confirmation,B,84,strict,-4,0,0,6,0.5,500,10,1000,0.00900396108272457,0.176112775727633,0.171417889806442,0.973341593749839,0.934,0.00785136930732468,0.674,0.0148230900961979,712.672,57.675,343.66,-0.366246640865935,0.498766,0.406872137212132,0.224694016935319,0.0960905757681599,0
confirmation,B,85,delayed,-4,0,0,2,0,750,10,1000,-0.000187208913834671,0.123463020162522,0.127015664541432,1.02877496738889,0.953,0.00669260786241059,0.889,0.00993373041711924,2005.609,172.611,694.904,-0.344620048534806,0,0.317328625698878,0.249621250364076,0.188084817292487,0
confirmation,B,85,naive,-4,0,0,2,0,750,10,1000,0.0607959276718692,0.12114574407576,0.124641590734521,1.02885653710274,0.932,0.00796090447122687,0.964,0.00589101010014412,2053.349,172.611,694.904,-0.344620048534806,0,0.317328625698878,0.249621250364076,0.188084817292487,0
confirmation,B,85,strict,-4,0,0,2,0,750,10,1000,-0.00175464574339117,0.133204827259544,0.135046627699854,1.01382682953915,0.952,0.00675988165576884,0.836,0.0117091417277271,1535.211,150.131,567.371,-0.344620048534806,0,0.317328625698878,0.249621250364076,0.188084817292487,0
confirmation,B,86,delayed,-4,0,0,4,0,750,10,1000,0.00334293458744817,0.114105479814051,0.113119456526656,0.991358668409247,0.946,0.00714730718522718,0.947,0.00708456067798138,1953.052,171.666,694.581,-0.357198811081563,0,0.331593751349022,0.207063041829082,0.112086491132535,0
confirmation,B,86,naive,-4,0,0,4,0,750,10,1000,0.0622113961876195,0.111301136616342,0.110823125760528,0.995705247310617,0.913,0.00891240708226459,0.991,0.00298646948753876,2018.971,171.666,694.581,-0.357198811081563,0,0.331593751349022,0.207063041829082,0.112086491132535,0
confirmation,B,86,strict,-4,0,0,4,0,750,10,1000,0.00200135211514457,0.119015238422769,0.11784745731798,0.990187969874571,0.944,0.00727076337120113,0.926,0.00827792244467173,1576.222,153.444,618.738,-0.357198811081563,0,0.331593751349022,0.207063041829082,0.112086491132535,0
confirmation,B,87,delayed,-4,0,0,6,0,750,10,1000,0.00143693231106584,0.102736445580803,0.101963833096254,0.9924796650285,0.957,0.00641490451994416,0.974,0.00503229569878401,1918.854,169.519,696.019,-0.362887709775652,0,0.338065641191125,0.165142025596605,0.06018441684561,0
confirmation,B,87,naive,-4,0,0,6,0,750,10,1000,0.0557152698082546,0.100986976022073,0.100051767795186,0.99073931843763,0.919,0.00862780389206894,0.992,0.00281709069786544,1989.568,169.519,696.019,-0.362887709775652,0,0.338065641191125,0.165142025596605,0.06018441684561,0
confirmation,B,87,strict,-4,0,0,6,0,750,10,1000,0.000903786992984596,0.105950871567487,0.105775472193394,0.998344521649535,0.948,0.00702111102319284,0.971,0.00530650544143696,1606.72,154.385,652.684,-0.362887709775652,0,0.338065641191125,0.165142025596605,0.06018441684561,0
confirmation,B,88,delayed,-4,0,0,2,0.15,750,10,1000,-0.00908293223005174,0.139063154797036,0.136324189756057,0.980304164356285,0.945,0.00720936890441875,0.818,0.0122014753206323,1857.739,151.325,653.695,-0.34297695229589,0.151045333333333,0.336204676986876,0.268028240106391,0.20573843233824,0
confirmation,B,88,naive,-4,0,0,2,0.15,750,10,1000,0.0576229792248924,0.136144087049114,0.133648537130149,0.981669788434773,0.934,0.00785136930732468,0.923,0.00843036179532053,1905.459,151.325,653.695,-0.34297695229589,0.151045333333333,0.336204676986876,0.268028240106391,0.20573843233824,0
confirmation,B,88,strict,-4,0,0,2,0.15,750,10,1000,-0.0089455431723408,0.150472890470751,0.145845893531909,0.969250295356415,0.944,0.00727076337120113,0.765,0.0134080199880519,1388.549,129.385,525.174,-0.34297695229589,0.151045333333333,0.336204676986876,0.268028240106391,0.20573843233824,0
confirmation,B,89,delayed,-4,0,0,4,0.15,750,10,1000,-0.00249662198444773,0.121401035092732,0.1214181267702,1.00014078691714,0.943,0.00733150734842434,0.905,0.00927227048785787,1810.535,151.75,661.032,-0.356605436489793,0.149725333333333,0.350755203165475,0.223922183103653,0.124806062818125,0
confirmation,B,89,naive,-4,0,0,4,0.15,750,10,1000,0.0623834638557845,0.119033952763918,0.118899807137161,0.998873047364703,0.914,0.00886588969026798,0.969,0.00548078461536303,1877.102,151.75,661.032,-0.356605436489793,0.149725333333333,0.350755203165475,0.223922183103653,0.124806062818125,0
confirmation,B,89,strict,-4,0,0,4,0.15,750,10,1000,0.00131621415436097,0.126991282110947,0.127081107376219,1.00070733410813,0.947,0.00708456067798138,0.888,0.00997276290703835,1431.369,133.576,581.915,-0.356605436489793,0.149725333333333,0.350755203165475,0.223922183103653,0.124806062818125,0
confirmation,B,90,delayed,-4,0,0,6,0.15,750,10,1000,0.00700812177343406,0.110941529097499,0.108541834799458,0.978369738387758,0.943,0.00733150734842434,0.969,0.00548078461536303,1770.911,150.871,665.339,-0.364040123366981,0.150666666666667,0.353975536907818,0.177207389439035,0.0675075318825775,0
confirmation,B,90,naive,-4,0,0,6,0.15,750,10,1000,0.0667476550989379,0.108589043282428,0.106307098555231,0.978985497447823,0.903,0.00935900635751467,0.994,0.00244213021765835,1841.468,150.871,665.339,-0.364040123366981,0.150666666666667,0.353975536907818,0.177207389439035,0.0675075318825775,0
confirmation,B,90,strict,-4,0,0,6,0.15,750,10,1000,0.00878250105305201,0.1159506264239,0.113281399593932,0.97697962561919,0.945,0.00720936890441875,0.957,0.00641490451994416,1459.087,135.768,617.253,-0.364040123366981,0.150666666666667,0.353975536907818,0.177207389439035,0.0675075318825775,0
confirmation,B,91,delayed,-4,0,0,2,0.3,750,10,1000,0.00408894134328525,0.158340268177101,0.148723017734968,0.939262131150517,0.93,0.00806845710157772,0.789,0.0129026741414329,1699.554,127.353,608.843,-0.34420177855921,0.300278666666667,0.36230908843803,0.293515837623099,0.228592627206608,0
confirmation,B,91,naive,-4,0,0,2,0.3,750,10,1000,0.0780845558747027,0.155623094488204,0.145696960772107,0.936216833698486,0.904,0.00931579304192617,0.908,0.00913980306133562,1747.292,127.353,608.843,-0.34420177855921,0.300278666666667,0.36230908843803,0.293515837623099,0.228592627206608,0
confirmation,B,91,strict,-4,0,0,2,0.3,750,10,1000,0.00358747723211032,0.172453486060817,0.160587016355692,0.931190317017192,0.915,0.00881901355027874,0.722,0.0141674274305535,1228.653,106.254,478.968,-0.34420177855921,0.300278666666667,0.36230908843803,0.293515837623099,0.228592627206608,0
confirmation,B,92,delayed,-4,0,0,4,0.3,750,10,1000,0.000360997553667974,0.131841593284731,0.130892355217208,0.992800162347301,0.944,0.00727076337120113,0.851,0.0112605062053178,1650.4,128.991,621.685,-0.357215028733549,0.302146666666667,0.370704318484042,0.242736844974755,0.139615009453722,0
confirmation,B,92,naive,-4,0,0,4,0.3,750,10,1000,0.0710369733386704,0.128238815943431,0.128021918831893,0.998308646957301,0.905,0.00927227048785787,0.957,0.00641490451994416,1716.309,128.991,621.685,-0.357215028733549,0.302146666666667,0.370704318484042,0.242736844974755,0.139615009453722,0
confirmation,B,92,strict,-4,0,0,4,0.3,750,10,1000,-0.000965910589436177,0.14017860973966,0.137778544156756,0.982878517718495,0.944,0.00727076337120113,0.828,0.0119338174948338,1273.934,111.91,539.945,-0.357215028733549,0.302146666666667,0.370704318484042,0.242736844974755,0.139615009453722,0
confirmation,B,93,delayed,-4,0,0,6,0.3,750,10,1000,0.00663408362894811,0.120199092818,0.116516051746668,0.969358828049492,0.936,0.00773976743836661,0.937,0.00768316341099159,1617.444,129.052,631.781,-0.363247990310347,0.297950666666667,0.371279247016337,0.193249157648319,0.0760603799059308,0
confirmation,B,93,naive,-4,0,0,6,0.3,750,10,1000,0.0715574060787526,0.117776804867238,0.114070768080132,0.968533389988939,0.901,0.00944452222190196,0.982,0.00420428352992517,1687.178,129.052,631.781,-0.363247990310347,0.297950666666667,0.371279247016337,0.193249157648319,0.0760603799059308,0
confirmation,B,93,strict,-4,0,0,6,0.3,750,10,1000,0.00676195700477437,0.127775839248197,0.122051884547105,0.955203153156575,0.935,0.0077958322198467,0.907,0.00918428004799505,1306.354,114.771,579.105,-0.363247990310347,0.297950666666667,0.371279247016337,0.193249157648319,0.0760603799059308,0
confirmation,B,94,delayed,-4,0,0,2,0.5,750,10,1000,-0.000547399839351158,0.177182943289384,0.170055142184734,0.959771516533572,0.947,0.00708456067798138,0.674,0.0148230900961979,1467.448,96.567,541.682,-0.344197663709267,0.498612,0.406741632557,0.33737464782157,0.270111453303727,0
confirmation,B,94,naive,-4,0,0,2,0.5,750,10,1000,0.0861169425175066,0.17340813579603,0.166694310322265,0.961283099879106,0.907,0.00918428004799505,0.827,0.011961229033841,1515.083,96.567,541.682,-0.344197663709267,0.498612,0.406741632557,0.33737464782157,0.270111453303727,0
confirmation,B,94,strict,-4,0,0,2,0.5,750,10,1000,0.000889753164261535,0.195011061684677,0.185963189365517,0.953603286700784,0.934,0.00785136930732468,0.589,0.0155588881350821,997.825,77.076,410.148,-0.344197663709267,0.498612,0.406741632557,0.33737464782157,0.270111453303727,0
confirmation,B,95,delayed,-4,0,0,4,0.5,750,10,1000,-0.00372694688756956,0.149191844768044,0.149420613938551,1.001533389247,0.955,0.00655553201502365,0.765,0.0134080199880519,1420.631,99.108,562.855,-0.355315868807569,0.498852,0.410545063555342,0.281771792202554,0.170751694635242,0
confirmation,B,95,naive,-4,0,0,4,0.5,750,10,1000,0.079848341478134,0.145717583349663,0.146035061104835,1.00217871960181,0.908,0.00913980306133562,0.908,0.00913980306133562,1486.469,99.108,562.855,-0.355315868807569,0.498852,0.410545063555342,0.281771792202554,0.170751694635242,0
confirmation,B,95,strict,-4,0,0,4,0.5,750,10,1000,-0.00305703364629156,0.163426439351662,0.159442104072134,0.975620008027251,0.941,0.00745110730026082,0.717,0.0142446832186609,1042.59,82.502,475.233,-0.355315868807569,0.498852,0.410545063555342,0.281771792202554,0.170751694635242,0
confirmation,B,96,delayed,-4,0,0,6,0.5,750,10,1000,0.0111146055992007,0.13191648170038,0.13253803212384,1.00471169648742,0.946,0.00714730718522718,0.886,0.0100500746265886,1379.35,101.003,578.164,-0.363000267553464,0.49924,0.406662654254559,0.225520401816453,0.0964279771169767,0
confirmation,B,96,naive,-4,0,0,6,0.5,750,10,1000,0.089690611525291,0.128619917835322,0.129502805518048,1.00686431539986,0.893,0.00977501918156686,0.97,0.00539444158370447,1449.454,101.003,578.164,-0.363000267553464,0.49924,0.406662654254559,0.225520401816453,0.0964279771169767,0
confirmation,B,96,strict,-4,0,0,6,0.5,750,10,1000,0.0137572015209708,0.138569642676087,0.139841903918515,1.00918138502675,0.953,0.00669260786241059,0.841,0.0115636931816786,1067.968,87.153,516.056,-0.363000267553464,0.49924,0.406662654254559,0.225520401816453,0.0964279771169767,0
confirmation,B,97,delayed,-4,0,0,2,0,1500,10,1000,0.0026753050078252,0.0897879509999413,0.0900395219515744,1.00280183419748,0.946,0.00714730718522718,0.994,0.00244213021765835,4010.168,345.769,1389.732,-0.34325794672588,0,0.317937086831302,0.249993420277502,0.188670219319019,0
confirmation,B,97,naive,-4,0,0,2,0,1500,10,1000,0.0633642492440532,0.0883458339089668,0.0882755431005833,0.999204367594109,0.896,0.00965318600255895,1,0,4105.688,345.769,1389.732,-0.34325794672588,0,0.317937086831302,0.249993420277502,0.188670219319019,0
confirmation,B,97,strict,-4,0,0,2,0,1500,10,1000,0.00221942033131526,0.0963819393151137,0.0957281392322898,0.993216570578785,0.942,0.00739161687318817,0.99,0.00314642654451046,3067.461,300.497,1133.834,-0.34325794672588,0,0.317937086831302,0.249993420277502,0.188670219319019,0
confirmation,B,98,delayed,-4,0,0,4,0,1500,10,1000,0.00116063707015422,0.0818749601462392,0.0802337568849559,0.979954759570547,0.943,0.00733150734842434,1,0,3911.279,344.141,1390.79,-0.358471057516762,0,0.331428049422779,0.206600958449854,0.111894056920854,0
confirmation,B,98,naive,-4,0,0,4,0,1500,10,1000,0.0599006417310359,0.0801625021333165,0.0785826259451282,0.980291580899498,0.871,0.0105999528300837,1,0,4043.032,344.141,1390.79,-0.358471057516762,0,0.331428049422779,0.206600958449854,0.111894056920854,0
confirmation,B,98,strict,-4,0,0,4,0,1500,10,1000,0.000543306410065557,0.0845975353729323,0.0837468733069978,0.989944599896622,0.943,0.00733150734842434,0.998,0.00141279864099595,3157.555,307.254,1239.173,-0.358471057516762,0,0.331428049422779,0.206600958449854,0.111894056920854,0
confirmation,B,99,delayed,-4,0,0,6,0,1500,10,1000,0.00263061456843284,0.0728396304041021,0.0721039174539965,0.989899551301619,0.949,0.00695693898205238,1,0,3836.218,340.684,1391.135,-0.364045774127253,0,0.338718265055751,0.164761757615159,0.0597265831733717,0
confirmation,B,99,naive,-4,0,0,6,0,1500,10,1000,0.0568662671452845,0.0712493814783321,0.070736250390488,0.992798097650854,0.869,0.0106695360723885,1,0,3976.621,340.684,1391.135,-0.364045774127253,0,0.338718265055751,0.164761757615159,0.0597265831733717,0
confirmation,B,99,strict,-4,0,0,6,0,1500,10,1000,0.00252804336800155,0.0753037738264448,0.0748014890156756,0.993329885273389,0.953,0.00669260786241059,1,0,3211.547,310.103,1304.901,-0.364045774127253,0,0.338718265055751,0.164761757615159,0.0597265831733717,0
confirmation,B,100,delayed,-4,0,0,2,0.15,1500,10,1000,0.00143721858351407,0.0969044865391229,0.0969251441556333,1.00021317502675,0.949,0.00695693898205238,0.99,0.00314642654451046,3712.863,301.93,1306.59,-0.342526987660698,0.151397333333333,0.337198166235604,0.268253275908947,0.205342015515244,0
confirmation,B,100,naive,-4,0,0,2,0.15,1500,10,1000,0.0674543356203088,0.0951075927901311,0.0949912260073373,0.998776472210262,0.885,0.0100883596287999,0.999,0.000999499874937461,3808.788,301.93,1306.59,-0.342526987660698,0.151397333333333,0.337198166235604,0.268253275908947,0.205342015515244,0
confirmation,B,100,strict,-4,0,0,2,0.15,1500,10,1000,0.000522302169148272,0.103127388537918,0.103564119669616,1.00423487046351,0.95,0.00689202437604511,0.975,0.00493710441453288,2774.467,258.294,1050.044,-0.342526987660698,0.151397333333333,0.337198166235604,0.268253275908947,0.205342015515244,0
confirmation,B,101,delayed,-4,0,0,4,0.15,1500,10,1000,-0.00108259435345377,0.0854652311381924,0.0855207124991287,1.00064916879294,0.943,0.00733150734842434,0.994,0.00244213021765835,3622.731,303.274,1322.146,-0.355972113558372,0.149328666666667,0.349093877695377,0.222299685453178,0.123613468963749,0
confirmation,B,101,naive,-4,0,0,4,0.15,1500,10,1000,0.0632088244546597,0.083708330923302,0.0837337285841984,1.00030340660979,0.884,0.0101264011376204,1,0,3754.585,303.274,1322.146,-0.355972113558372,0.149328666666667,0.349093877695377,0.222299685453178,0.123613468963749,0
