entry_sd,replicate,outer_seed,bootstrap_seed,method,estimate,estimated_se,covered,reject_half,converged,error
0.25,40,710002040,810004040,naive,0.641041039025885,0.032871274237871,1,1,1,""
0.25,40,710002040,910004040,strict,0.641041039025885,0.0313577833740528,1,1,1,""
0.25,41,710002041,810004041,naive,0.56131560482443,0.0295078197372859,1,1,1,""
0.25,41,710002041,910004041,strict,0.56131560482443,0.0343999271894447,1,0,1,""
0.25,42,710002042,810004042,naive,0.631955083282406,0.0310824119351754,1,1,1,""
0.25,42,710002042,910004042,strict,0.631955083282406,0.0325335873607379,1,1,1,""
0.25,43,710002043,810004043,naive,0.616952077051719,0.0321308221163298,1,1,1,""
0.25,43,710002043,910004043,strict,0.616952077051719,0.0357466949687573,1,1,1,""
0.25,44,710002044,810004044,naive,0.552245658841543,0.0373322044195491,1,0,1,""
0.25,44,710002044,910004044,strict,0.552245658841543,0.0326774503790138,1,0,1,""
0.25,45,710002045,810004045,naive,0.62172251021837,0.030658900547801,1,1,1,""
0.25,45,710002045,910004045,strict,0.62172251021837,0.0330982211666396,1,1,1,""
0.25,46,710002046,810004046,naive,0.668572163038645,0.0314745484595736,1,1,1,""
0.25,46,710002046,910004046,strict,0.668572163038645,0.0321300848492332,1,1,1,""
0.25,47,710002047,810004047,naive,0.60242861635063,0.0323311107834491,1,1,1,""
0.25,47,710002047,910004047,strict,0.60242861635063,0.0309337729341296,1,1,1,""
0.25,48,710002048,810004048,naive,0.601030095642666,0.0316388163204471,1,1,1,""
0.25,48,710002048,910004048,strict,0.601030095642666,0.0362529260179188,1,1,1,""
0.25,49,710002049,810004049,naive,0.617412875115449,0.0294743719590344,1,1,1,""
0.25,49,710002049,910004049,strict,0.617412875115449,0.0326357057895704,1,1,1,""
0.25,50,710002050,810004050,naive,0.620044912011571,0.0326729730313393,1,1,1,""
0.25,50,710002050,910004050,strict,0.620044912011571,0.0313786619171136,1,1,1,""
0.25,51,710002051,810004051,naive,0.597541066540908,0.038422588413909,1,1,1,""
0.25,51,710002051,910004051,strict,0.597541066540908,0.0387306553723226,1,1,1,""
0.25,52,710002052,810004052,naive,0.660570747002104,0.0345374103130822,1,1,1,""
0.25,52,710002052,910004052,strict,0.660570747002104,0.0296114125773734,1,1,1,""
0.25,53,710002053,810004053,naive,0.640356741110288,0.028334287688253,1,1,1,""
0.25,53,710002053,910004053,strict,0.640356741110288,0.0315460698154048,1,1,1,""
0.25,54,710002054,810004054,naive,0.534856025048879,0.0377882223771768,0,0,1,""
0.25,54,710002054,910004054,strict,0.534856025048879,0.0380152175570545,0,0,1,""
0.25,55,710002055,810004055,naive,0.577985686828342,0.0351871769526862,1,1,1,""
0.25,55,710002055,910004055,strict,0.577985686828342,0.0337661040417816,1,1,1,""
0.25,56,710002056,810004056,naive,0.604834402656062,0.0352544308995061,1,1,1,""
0.25,56,710002056,910004056,strict,0.604834402656062,0.0309541368439603,1,1,1,""
0.25,57,710002057,810004057,naive,0.619235124665253,0.0287328220358378,1,1,1,""
0.25,57,710002057,910004057,strict,0.619235124665253,0.0288995655973119,1,1,1,""
0.25,58,710002058,810004058,naive,0.578381461969305,0.0357156007363116,1,1,1,""
0.25,58,710002058,910004058,strict,0.578381461969305,0.0345696019857914,1,1,1,""
0.25,59,710002059,810004059,naive,0.64186497691519,0.0323309790411175,1,1,1,""
0.25,59,710002059,910004059,strict,0.64186497691519,0.035560809828397,1,1,1,""
0.25,60,710002060,810004060,naive,0.604370083536216,0.0363775152186775,1,1,1,""
0.25,60,710002060,910004060,strict,0.604370083536216,0.0337129383193033,1,1,1,""
0.25,61,710002061,810004061,naive,0.666643977175481,0.0283778772596147,1,1,1,""
0.25,61,710002061,910004061,strict,0.666643977175481,0.0287931970844438,1,1,1,""
0.25,62,710002062,810004062,naive,0.63881741199528,0.03586643305022,1,1,1,""
0.25,62,710002062,910004062,strict,0.63881741199528,0.0386693857688255,1,1,1,""
0.25,63,710002063,810004063,naive,0.625898067937021,0.0303192588113738,1,1,1,""
0.25,63,710002063,910004063,strict,0.625898067937021,0.0291054675827155,1,1,1,""
0.25,64,710002064,810004064,naive,0.642389409105682,0.033754635695058,1,1,1,""
0.25,64,710002064,910004064,strict,0.642389409105682,0.0305629822132474,1,1,1,""
0.25,65,710002065,810004065,naive,0.634108431090004,0.0312510287721373,1,1,1,""
0.25,65,710002065,910004065,strict,0.634108431090004,0.030783870481946,1,1,1,""
0.25,66,710002066,810004066,naive,0.632622450327561,0.0326474032346753,1,1,1,""
0.25,66,710002066,910004066,strict,0.632622450327561,0.0385415439393148,1,1,1,""
0.25,67,710002067,810004067,naive,0.604253184303234,0.0335310811696814,1,1,1,""
0.25,67,710002067,910004067,strict,0.604253184303234,0.0361271125183656,1,1,1,""
0.25,68,710002068,810004068,naive,0.654004817950132,0.0346628812043327,1,1,1,""
0.25,68,710002068,910004068,strict,0.654004817950132,0.0306179390375826,1,1,1,""
0.25,69,710002069,810004069,naive,0.572378943803586,0.0362370717999582,1,1,1,""
0.25,69,710002069,910004069,strict,0.572378943803586,0.0349312841179457,1,1,1,""
0.25,70,710002070,810004070,naive,0.671840932132913,0.0307026049938731,1,1,1,""
0.25,70,710002070,910004070,strict,0.671840932132913,0.0387823415192025,1,1,1,""
0.25,71,710002071,810004071,naive,0.621590602922011,0.0285247295027486,1,1,1,""
0.25,71,710002071,910004071,strict,0.621590602922011,0.0242617767532849,1,1,1,""
0.25,72,710002072,810004072,naive,0.629925426138711,0.0426169576998166,1,1,1,""
0.25,72,710002072,910004072,strict,0.629925426138711,0.033853950500201,1,1,1,""
0.25,73,710002073,810004073,naive,0.62120711729987,0.0400088931249093,1,1,1,""
0.25,73,710002073,910004073,strict,0.62120711729987,0.0350088948435905,1,1,1,""
0.25,74,710002074,810004074,naive,0.658501355179634,0.0349464015303929,1,1,1,""
0.25,74,710002074,910004074,strict,0.658501355179634,0.0330043589065744,1,1,1,""
0.25,75,710002075,810004075,naive,0.583219892380098,0.0307040318406054,1,1,1,""
0.25,75,710002075,910004075,strict,0.583219892380098,0.0352279910300694,1,1,1,""
0.25,76,710002076,810004076,naive,0.59961177224817,0.0370546219390356,1,1,1,""
0.25,76,710002076,910004076,strict,0.59961177224817,0.0368954163229264,1,1,1,""
0.25,77,710002077,810004077,naive,0.609738163609886,0.0335901551759325,1,1,1,""
0.25,77,710002077,910004077,strict,0.609738163609886,0.035866274648235,1,1,1,""
0.25,78,710002078,810004078,naive,0.670984937651593,0.0320646737616957,1,1,1,""
0.25,78,710002078,910004078,strict,0.670984937651593,0.0324607805068308,1,1,1,""
0.25,79,710002079,810004079,naive,0.63466544836547,0.0306669388199868,1,1,1,""
0.25,79,710002079,910004079,strict,0.63466544836547,0.0278265477819743,1,1,1,""
0.25,80,710002080,810004080,naive,0.582713472262028,0.0319181600655096,1,1,1,""
0.25,80,710002080,910004080,strict,0.582713472262028,0.0345491962223269,1,1,1,""
0.25,81,710002081,810004081,naive,0.589960613578441,0.030151556387011,1,1,1,""
0.25,81,710002081,910004081,strict,0.589960613578441,0.0312775360920172,1,1,1,""
0.25,82,710002082,810004082,naive,0.613516556292592,0.0308003934051632,1,1,1,""
0.25,82,710002082,910004082,strict,0.613516556292592,0.0381122953716826,1,1,1,""
0.25,83,710002083,810004083,naive,0.652441990663267,0.0319709028057331,1,1,1,""
0.25,83,710002083,910004083,strict,0.652441990663267,0.0298520989734761,1,1,1,""
0.25,84,710002084,810004084,naive,0.669487361170365,0.0324982590473671,1,1,1,""
0.25,84,710002084,910004084,strict,0.669487361170365,0.0319517767929368,1,1,1,""
0.25,85,710002085,810004085,naive,0.632237220038974,0.0357071610081663,1,1,1,""
0.25,85,710002085,910004085,strict,0.632237220038974,0.0349337657043524,1,1,1,""
0.25,86,710002086,810004086,naive,0.590617182741894,0.0312018625075064,1,1,1,""
0.25,86,710002086,910004086,strict,0.590617182741894,0.0367185906669267,1,1,1,""
0.25,87,710002087,810004087,naive,0.544868239544955,0.0368231189584068,1,0,1,""
0.25,87,710002087,910004087,strict,0.544868239544955,0.0328408035391633,0,0,1,""
0.25,88,710002088,810004088,naive,0.570615108809158,0.0373971618198607,1,0,1,""
0.25,88,710002088,910004088,strict,0.570615108809158,0.0319087499998068,1,1,1,""
0.25,89,710002089,810004089,naive,0.684305084999334,0.0305738352833246,0,1,1,""
0.25,89,710002089,910004089,strict,0.684305084999334,0.035913593317833,0,1,1,""
0.25,90,710002090,810004090,naive,0.686612399039189,0.033279592621641,0,1,1,""
0.25,90,710002090,910004090,strict,0.686612399039189,0.0286958861094264,0,1,1,""
0.25,91,710002091,810004091,naive,0.608466303751983,0.0324891372070849,1,1,1,""
0.25,91,710002091,910004091,strict,0.608466303751983,0.0311034943147325,1,1,1,""
0.25,92,710002092,810004092,naive,0.626846538176177,0.0371708921980261,1,1,1,""
0.25,92,710002092,910004092,strict,0.626846538176177,0.0366900807501797,1,1,1,""
0.25,93,710002093,810004093,naive,0.619424833851589,0.0356182316134544,1,1,1,""
0.25,93,710002093,910004093,strict,0.619424833851589,0.0343443609993751,1,1,1,""
0.25,94,710002094,810004094,naive,0.571860399772764,0.0330562166383104,1,1,1,""
0.25,94,710002094,910004094,strict,0.571860399772764,0.035089181710346,1,1,1,""
0.25,95,710002095,810004095,naive,0.581325516315592,0.0414079140963571,1,1,1,""
0.25,95,710002095,910004095,strict,0.581325516315592,0.0389588621089004,1,1,1,""
0.25,96,710002096,810004096,naive,0.570172373575579,0.0350953543430774,1,1,1,""
0.25,96,710002096,910004096,strict,0.570172373575579,0.0312911565251914,1,1,1,""
0.25,97,710002097,810004097,naive,0.580990683938379,0.0370388702021877,1,1,1,""
0.25,97,710002097,910004097,strict,0.580990683938379,0.0355069609067517,1,1,1,""
0.25,98,710002098,810004098,naive,0.594520493929828,0.0284149929820259,1,1,1,""
0.25,98,710002098,910004098,strict,0.594520493929828,0.0350621365413606,1,1,1,""
0.25,99,710002099,810004099,naive,0.557980107578593,0.0391305587358437,1,0,1,""
0.25,99,710002099,910004099,strict,0.557980107578593,0.0346890889468172,1,0,1,""
0.25,100,710002100,810004100,naive,0.624918302329851,0.034813267489495,1,1,1,""
0.25,100,710002100,910004100,strict,0.624918302329851,0.0300419805419181,1,1,1,""
0.25,101,710002101,810004101,naive,0.65045403209341,0.0268025495596264,1,1,1,""
0.25,101,710002101,910004101,strict,0.65045403209341,0.0281069526528344,1,1,1,""
0.25,102,710002102,810004102,naive,0.614383142236493,0.0345345224286068,1,1,1,""
0.25,102,710002102,910004102,strict,0.614383142236493,0.0261471456349967,1,1,1,""
0.25,103,710002103,810004103,naive,0.562631651498224,0.0356588141653866,1,0,1,""
0.25,103,710002103,910004103,strict,0.562631651498224,0.0322825253453065,1,0,1,""
0.25,104,710002104,810004104,naive,0.586022424676628,0.0329905964195812,1,1,1,""
0.25,104,710002104,910004104,strict,0.586022424676628,0.0336058385856947,1,1,1,""
0.25,105,710002105,810004105,naive,0.672560170762908,0.0257479207908814,0,1,1,""
0.25,105,710002105,910004105,strict,0.672560170762908,0.0313355534655697,1,1,1,""
0.25,106,710002106,810004106,naive,0.643631396106116,0.031022425200693,1,1,1,""
0.25,106,710002106,910004106,strict,0.643631396106116,0.0314897788458861,1,1,1,""
0.25,107,710002107,810004107,naive,0.641314763009277,0.0369771263439998,1,1,1,""
0.25,107,710002107,910004107,strict,0.641314763009277,0.0369450862287421,1,1,1,""
0.25,108,710002108,810004108,naive,0.648295588001344,0.0348224029214493,1,1,1,""
0.25,108,710002108,910004108,strict,0.648295588001344,0.0338225151207709,1,1,1,""
0.25,109,710002109,810004109,naive,0.648664817215399,0.0285010399974066,1,1,1,""
0.25,109,710002109,910004109,strict,0.648664817215399,0.030757851700788,1,1,1,""
0.25,110,710002110,810004110,naive,0.597686752926279,0.0347412175765561,1,1,1,""
0.25,110,710002110,910004110,strict,0.597686752926279,0.0308964040635228,1,1,1,""
0.25,111,710002111,810004111,naive,0.567026013709265,0.0275259028685003,1,1,1,""
0.25,111,710002111,910004111,strict,0.567026013709265,0.0301414510661359,1,1,1,""
0.25,112,710002112,810004112,naive,0.534114681993707,0.0284565464303199,0,0,1,""
0.25,112,710002112,910004112,strict,0.534114681993707,0.0311901795179937,0,0,1,""
0.25,113,710002113,810004113,naive,0.62975138672953,0.03614422190255,1,1,1,""
0.25,113,710002113,910004113,strict,0.62975138672953,0.0356874833134742,1,1,1,""
0.25,114,710002114,810004114,naive,0.565381861792087,0.0307129404637353,1,1,1,""
0.25,114,710002114,910004114,strict,0.565381861792087,0.0324517170944913,1,1,1,""
0.25,115,710002115,810004115,naive,0.648310641664135,0.0386618246003373,1,1,1,""
0.25,115,710002115,910004115,strict,0.648310641664135,0.0371349700860048,1,1,1,""
0.25,116,710002116,810004116,naive,0.607441953312826,0.034551426056869,1,1,1,""
0.25,116,710002116,910004116,strict,0.607441953312826,0.0307983768318622,1,1,1,""
0.25,117,710002117,810004117,naive,0.621814410093586,0.0294584282538002,1,1,1,""
0.25,117,710002117,910004117,strict,0.621814410093586,0.035000263764689,1,1,1,""
0.25,118,710002118,810004118,naive,0.647861837901081,0.0316589092125134,1,1,1,""
0.25,118,710002118,910004118,strict,0.647861837901081,0.0341650004211794,1,1,1,""
0.25,119,710002119,810004119,naive,0.631065627844142,0.031281723164451,1,1,1,""
0.25,119,710002119,910004119,strict,0.631065627844142,0.0321542742612198,1,1,1,""
0.25,120,710002120,810004120,naive,0.628209610339845,0.0323789073010953,1,1,1,""
0.25,120,710002120,910004120,strict,0.628209610339845,0.0295261083395454,1,1,1,""
0.25,121,710002121,810004121,naive,0.589626481008727,0.0377474022130043,1,1,1,""
0.25,121,710002121,910004121,strict,0.589626481008727,0.0295867991697622,1,1,1,""
0.25,122,710002122,810004122,naive,0.58685713269928,0.0284996531195454,1,1,1,""
0.25,122,710002122,910004122,strict,0.58685713269928,0.030846543741498,1,1,1,""
0.25,123,710002123,810004123,naive,0.694249255194083,0.026779770849133,0,1,1,""
0.25,123,710002123,910004123,strict,0.694249255194083,0.0343772431454741,0,1,1,""
0.25,124,710002124,810004124,naive,0.632747655344487,0.0325578928820366,1,1,1,""
0.25,124,710002124,910004124,strict,0.632747655344487,0.0330366310492832,1,1,1,""
0.25,125,710002125,810004125,naive,0.637392849177637,0.0320291343384992,1,1,1,""
0.25,125,710002125,910004125,strict,0.637392849177637,0.0329062597365288,1,1,1,""
0.25,126,710002126,810004126,naive,0.60902940821587,0.0309559164544709,1,1,1,""
0.25,126,710002126,910004126,strict,0.60902940821587,0.0370023865520007,1,1,1,""
0.25,127,710002127,810004127,naive,0.630666401110665,0.0291565035781169,1,1,1,""
0.25,127,710002127,910004127,strict,0.630666401110665,0.0332537754264731,1,1,1,""
0.25,128,710002128,810004128,naive,0.601788963780972,0.0331400699697759,1,1,1,""
0.25,128,710002128,910004128,strict,0.601788963780972,0.0285626860228606,1,1,1,""
0.25,129,710002129,810004129,naive,0.632490226782817,0.0265028017116267,1,1,1,""
0.25,129,710002129,910004129,strict,0.632490226782817,0.0328654199061814,1,1,1,""
0.25,130,710002130,810004130,naive,0.633141315946379,0.0356922967881736,1,1,1,""
0.25,130,710002130,910004130,strict,0.633141315946379,0.0363422075689115,1,1,1,""
0.25,131,710002131,810004131,naive,0.614324680726067,0.0315292327310562,1,1,1,""
0.25,131,710002131,910004131,strict,0.614324680726067,0.034840534590126,1,1,1,""
0.25,132,710002132,810004132,naive,0.567265183571073,0.03518363669936,1,0,1,""
0.25,132,710002132,910004132,strict,0.567265183571073,0.0397146221352149,1,0,1,""
0.25,133,710002133,810004133,naive,0.59091183409722,0.0356749552370606,1,1,1,""
0.25,133,710002133,910004133,strict,0.59091183409722,0.0303357637359723,1,1,1,""
0.25,134,710002134,810004134,naive,0.625188330425483,0.0309623234518126,1,1,1,""
0.25,134,710002134,910004134,strict,0.625188330425483,0.0307667342873823,1,1,1,""
0.25,135,710002135,810004135,naive,0.561072329138201,0.0335170104278141,1,0,1,""
0.25,135,710002135,910004135,strict,0.561072329138201,0.0361903815599304,1,0,1,""
0.25,136,710002136,810004136,naive,0.561235417497164,0.0311617353739234,1,1,1,""
0.25,136,710002136,910004136,strict,0.561235417497164,0.0362040087568983,1,0,1,""
0.25,137,710002137,810004137,naive,0.617168585658884,0.0289263327749918,1,1,1,""
0.25,137,710002137,910004137,strict,0.617168585658884,0.0276314621546512,1,1,1,""
0.25,138,710002138,810004138,naive,0.607765165831972,0.0283548291123822,1,1,1,""
0.25,138,710002138,910004138,strict,0.607765165831972,0.0321075747172007,1,1,1,""
0.25,139,710002139,810004139,naive,0.645138640584742,0.035853211024022,1,1,1,""
0.25,139,710002139,910004139,strict,0.645138640584742,0.035644143928653,1,1,1,""
0.25,140,710002140,810004140,naive,0.559643321955991,0.0354481865828541,1,0,1,""
0.25,140,710002140,910004140,strict,0.559643321955991,0.0333979052671871,1,0,1,""
0.25,141,710002141,810004141,naive,0.650617463458942,0.0312855587576906,1,1,1,""
0.25,141,710002141,910004141,strict,0.650617463458942,0.0298341828037736,1,1,1,""
0.25,142,710002142,810004142,naive,0.601751469699132,0.0312996513984493,1,1,1,""
0.25,142,710002142,910004142,strict,0.601751469699132,0.0322248936259392,1,1,1,""
0.25,143,710002143,810004143,naive,0.630234859350882,0.037616186263274,1,1,1,""
0.25,143,710002143,910004143,strict,0.630234859350882,0.0330665631954154,1,1,1,""
0.25,144,710002144,810004144,naive,0.587825930928361,0.0389221821240582,1,1,1,""
0.25,144,710002144,910004144,strict,0.587825930928361,0.0360808873823689,1,1,1,""
0.25,145,710002145,810004145,naive,0.653179460393461,0.0258083779245807,1,1,1,""
0.25,145,710002145,910004145,strict,0.653179460393461,0.0311141353922973,1,1,1,""
0.25,146,710002146,810004146,naive,0.612713409541704,0.034807380577579,1,1,1,""
0.25,146,710002146,910004146,strict,0.612713409541704,0.0311055752274421,1,1,1,""
0.25,147,710002147,810004147,naive,0.597035217281455,0.0380599375149469,1,1,1,""
0.25,147,710002147,910004147,strict,0.597035217281455,0.0391382585248583,1,1,1,""
0.25,148,710002148,810004148,naive,0.633195763591031,0.0367868896068071,1,1,1,""
0.25,148,710002148,910004148,strict,0.633195763591031,0.0374500378181947,1,1,1,""
0.25,149,710002149,810004149,naive,0.609581249228109,0.0302721326951259,1,1,1,""
0.25,149,710002149,910004149,strict,0.609581249228109,0.0307652416689483,1,1,1,""
0.25,150,710002150,810004150,naive,0.594947738121343,0.0340561399841428,1,1,1,""
0.25,150,710002150,910004150,strict,0.594947738121343,0.0349702821439832,1,1,1,""
0.25,151,710002151,810004151,naive,0.580069944757367,0.0370277511134839,1,1,1,""
0.25,151,710002151,910004151,strict,0.580069944757367,0.0328327652009765,1,1,1,""
0.25,152,710002152,810004152,naive,0.575882578778996,0.0326772256489031,1,1,1,""
0.25,152,710002152,910004152,strict,0.575882578778996,0.0302072124054539,1,1,1,""
0.25,153,710002153,810004153,naive,0.619540476674062,0.038068037002878,1,1,1,""
0.25,153,710002153,910004153,strict,0.619540476674062,0.0380596280096484,1,1,1,""
0.25,154,710002154,810004154,naive,0.574582191164794,0.0383377577603163,1,0,1,""
0.25,154,710002154,910004154,strict,0.574582191164794,0.0390122195236489,1,0,1,""
0.25,155,710002155,810004155,naive,0.662351692994944,0.032638865410225,1,1,1,""
0.25,155,710002155,910004155,strict,0.662351692994944,0.0303036332586973,1,1,1,""
0.25,156,710002156,810004156,naive,0.673586848740138,0.0377175437250082,1,1,1,""
0.25,156,710002156,910004156,strict,0.673586848740138,0.0368414442761828,1,1,1,""
0.25,157,710002157,810004157,naive,0.649995070121673,0.0310254649887852,1,1,1,""
0.25,157,710002157,910004157,strict,0.649995070121673,0.0314959533278381,1,1,1,""
0.25,158,710002158,810004158,naive,0.637801033593274,0.0376872020434405,1,1,1,""
0.25,158,710002158,910004158,strict,0.637801033593274,0.0289145522343884,1,1,1,""
0.25,159,710002159,810004159,naive,0.624402738901197,0.0320318583237744,1,1,1,""
0.25,159,710002159,910004159,strict,0.624402738901197,0.0324580996678587,1,1,1,""
0.25,160,710002160,810004160,naive,0.610057935877833,0.0237101162467912,1,1,1,""
0.25,160,710002160,910004160,strict,0.610057935877833,0.0266858432488641,1,1,1,""
0.25,161,710002161,810004161,naive,0.611946264204443,0.0349210610453967,1,1,1,""
0.25,161,710002161,910004161,strict,0.611946264204443,0.0323218353343846,1,1,1,""
0.25,162,710002162,810004162,naive,0.602206547617715,0.0341798367263775,1,1,1,""
0.25,162,710002162,910004162,strict,0.602206547617715,0.0304440228896912,1,1,1,""
0.25,163,710002163,810004163,naive,0.603050215936749,0.0330444040495825,1,1,1,""
0.25,163,710002163,910004163,strict,0.603050215936749,0.0385999867147072,1,1,1,""
0.25,164,710002164,810004164,naive,0.627184534879387,0.0350479422000766,1,1,1,""
0.25,164,710002164,910004164,strict,0.627184534879387,0.0349015740003084,1,1,1,""
0.25,165,710002165,810004165,naive,0.645399654552414,0.0348250677916877,1,1,1,""
0.25,165,710002165,910004165,strict,0.645399654552414,0.037398872748915,1,1,1,""
0.25,166,710002166,810004166,naive,0.605302785538929,0.0383999482659649,1,1,1,""
0.25,166,710002166,910004166,strict,0.605302785538929,0.0349829827751393,1,1,1,""
0.25,167,710002167,810004167,naive,0.468789177903111,0.0346578054708473,0,0,1,""
0.25,167,710002167,910004167,strict,0.468789177903111,0.029718623907198,0,0,1,""
0.25,168,710002168,810004168,naive,0.633213548027098,0.038467191346001,1,1,1,""
0.25,168,710002168,910004168,strict,0.633213548027098,0.0351050259908247,1,1,1,""
0.25,169,710002169,810004169,naive,0.565204621715765,0.0311088309022438,1,1,1,""
0.25,169,710002169,910004169,strict,0.565204621715765,0.0291328277908675,1,1,1,""
0.25,170,710002170,810004170,naive,0.642484271197822,0.0311934081063231,1,1,1,""
0.25,170,710002170,910004170,strict,0.642484271197822,0.0310842429591998,1,1,1,""
0.25,171,710002171,810004171,naive,0.595190066722134,0.0428486309794334,1,1,1,""
0.25,171,710002171,910004171,strict,0.595190066722134,0.0395891277643179,1,1,1,""
0.25,172,710002172,810004172,naive,0.623077516228276,0.0341233691427731,1,1,1,""
0.25,172,710002172,910004172,strict,0.623077516228276,0.0374739982866302,1,1,1,""
0.25,173,710002173,810004173,naive,0.593997042385019,0.0362500959140394,1,1,1,""
0.25,173,710002173,910004173,strict,0.593997042385019,0.0320342709085118,1,1,1,""
0.25,174,710002174,810004174,naive,0.606361040288052,0.0306388037891268,1,1,1,""
0.25,174,710002174,910004174,strict,0.606361040288052,0.0372956774386323,1,1,1,""
0.25,175,710002175,810004175,naive,0.618318349145387,0.0320705020214816,1,1,1,""
0.25,175,710002175,910004175,strict,0.618318349145387,0.0354314330830335,1,1,1,""
0.25,176,710002176,810004176,naive,0.663207591530599,0.0314218426144701,1,1,1,""
0.25,176,710002176,910004176,strict,0.663207591530599,0.0305778760207087,1,1,1,""
0.25,177,710002177,810004177,naive,0.657605614994315,0.0291038534453509,1,1,1,""
0.25,177,710002177,910004177,strict,0.657605614994315,0.0344238995871136,1,1,1,""
0.25,178,710002178,810004178,naive,0.634999217837387,0.0301212375203485,1,1,1,""
0.25,178,710002178,910004178,strict,0.634999217837387,0.0375992614519263,1,1,1,""
0.25,179,710002179,810004179,naive,0.584735133654182,0.0346139457282112,1,1,1,""
0.25,179,710002179,910004179,strict,0.584735133654182,0.0366859443010588,1,1,1,""
0.25,180,710002180,810004180,naive,0.605436604296108,0.0353327771195505,1,1,1,""
0.25,180,710002180,910004180,strict,0.605436604296108,0.0344075019475429,1,1,1,""
0.25,181,710002181,810004181,naive,0.583066258663054,0.0314358868392709,1,1,1,""
0.25,181,710002181,910004181,strict,0.583066258663054,0.0297209413384925,1,1,1,""
0.25,182,710002182,810004182,naive,0.625331546036458,0.0334070627726219,1,1,1,""
0.25,182,710002182,910004182,strict,0.625331546036458,0.0277417994686267,1,1,1,""
0.25,183,710002183,810004183,naive,0.642947928058264,0.0304325928258307,1,1,1,""
0.25,183,710002183,910004183,strict,0.642947928058264,0.0313236043688241,1,1,1,""
0.25,184,710002184,810004184,naive,0.581024211300693,0.0357492658849478,1,1,1,""
0.25,184,710002184,910004184,strict,0.581024211300693,0.0370568986218616,1,1,1,""
0.25,185,710002185,810004185,naive,0.627029511432998,0.0375951346300689,1,1,1,""
0.25,185,710002185,910004185,strict,0.627029511432998,0.0379573143535562,1,1,1,""
0.25,186,710002186,810004186,naive,0.628227712781509,0.0286225070890469,1,1,1,""
0.25,186,710002186,910004186,strict,0.628227712781509,0.0316705035277313,1,1,1,""
0.25,187,710002187,810004187,naive,0.594024674885271,0.0329984731696238,1,1,1,""
0.25,187,710002187,910004187,strict,0.594024674885271,0.0342842422793248,1,1,1,""
0.25,188,710002188,810004188,naive,0.660033829622307,0.0303247276177096,1,1,1,""
0.25,188,710002188,910004188,strict,0.660033829622307,0.0324087815772868,1,1,1,""
0.25,189,710002189,810004189,naive,0.58642401706063,0.0369447606436688,1,1,1,""
0.25,189,710002189,910004189,strict,0.58642401706063,0.0337801743074695,1,1,1,""
0.25,190,710002190,810004190,naive,0.645975555785559,0.0360696969002639,1,1,1,""
0.25,190,710002190,910004190,strict,0.645975555785559,0.0358771011885518,1,1,1,""
0.25,191,710002191,810004191,naive,0.581265905938182,0.0274903745005067,1,1,1,""
0.25,191,710002191,910004191,strict,0.581265905938182,0.0300843606812368,1,1,1,""
0.25,192,710002192,810004192,naive,0.606047287667345,0.0379032939358277,1,1,1,""
0.25,192,710002192,910004192,strict,0.606047287667345,0.0333848423915503,1,1,1,""
0.25,193,710002193,810004193,naive,0.616682812477063,0.0343952869743716,1,1,1,""
0.25,193,710002193,910004193,strict,0.616682812477063,0.0335344070723187,1,1,1,""
0.25,194,710002194,810004194,naive,0.641701067788713,0.0299418727095138,1,1,1,""
0.25,194,710002194,910004194,strict,0.641701067788713,0.0331754068118371,1,1,1,""
0.25,195,710002195,810004195,naive,0.686209568716334,0.0267735459162522,0,1,1,""
0.25,195,710002195,910004195,strict,0.686209568716334,0.0303002871551094,0,1,1,""
0.25,196,710002196,810004196,naive,0.649545150047863,0.0291761536645371,1,1,1,""
0.25,196,710002196,910004196,strict,0.649545150047863,0.0328854397203124,1,1,1,""
0.25,197,710002197,810004197,naive,0.615522386861162,0.0288263338656187,1,1,1,""
0.25,197,710002197,910004197,strict,0.615522386861162,0.02996020730128,1,1,1,""
0.25,198,710002198,810004198,naive,0.643393638104901,0.0268337498425441,1,1,1,""
0.25,198,710002198,910004198,strict,0.643393638104901,0.0316152652208147,1,1,1,""
0.25,199,710002199,810004199,naive,0.633902297749893,0.0293645766532175,1,1,1,""
0.25,199,710002199,910004199,strict,0.633902297749893,0.0334956542079503,1,1,1,""
0.25,200,710002200,810004200,naive,0.56327016929449,0.0344126346270982,1,0,1,""
0.25,200,710002200,910004200,strict,0.56327016929449,0.0353975981927317,1,0,1,""
0.25,201,710002201,810004201,naive,0.623077634699415,0.0397247789856974,1,1,1,""
0.25,201,710002201,910004201,strict,0.623077634699415,0.0372642751360991,1,1,1,""
0.25,202,710002202,810004202,naive,0.59763762594619,0.035146588169931,1,1,1,""
0.25,202,710002202,910004202,strict,0.59763762594619,0.0353131517404531,1,1,1,""
0.25,203,710002203,810004203,naive,0.670601646382552,0.027555593059647,0,1,1,""
0.25,203,710002203,910004203,strict,0.670601646382552,0.026773637052612,0,1,1,""
0.25,204,710002204,810004204,naive,0.622746498812244,0.0374221736446229,1,1,1,""
0.25,204,710002204,910004204,strict,0.622746498812244,0.0374638762555404,1,1,1,""
0.25,205,710002205,810004205,naive,0.617111671998983,0.0385765014246065,1,1,1,""
0.25,205,710002205,910004205,strict,0.617111671998983,0.0313087623676495,1,1,1,""
0.25,206,710002206,810004206,naive,0.639563890593389,0.0338409037467379,1,1,1,""
