landmark_index,landmark,naive_rows,strict_rows,preentry_rows,preentry_fraction,naive_minus_strict_mean_x,preentry_vs_strict_p,riskset_shift_detected,diagnostic_cell_id,phase,regime,replicate,seed,gamma,theta,delta,entry_sd,entry_x_correlation,entry_x_p,entry_x_detected,entry_u_correlation_oracle,structural_difference_detected,any_riskset_shift_detected,combined_observed_diagnostic
1,50,639,541,98,0.153364632237872,-0.247449903808697,5.43031427296195e-89,1,1,focused,B,33,1200002033,-4,0,0,0.25,-0.997894129363175,0,1,,1,1,1
2,54,572,563,9,0.0157342657342657,-0.0357706297904881,3.43665020691724e-10,1,1,focused,B,33,1200002033,-4,0,0,0.25,-0.997894129363175,0,1,,1,1,1
3,58,518,518,0,0,0,1,0,1,focused,B,33,1200002033,-4,0,0,0.25,-0.997894129363175,0,1,,1,1,1
1,50,633,546,87,0.137440758293839,-0.240997200058158,1.15703589584929e-77,1,1,focused,B,34,1200002034,-4,0,0,0.25,-0.998011714060824,0,1,,1,1,1
2,54,577,563,14,0.024263431542461,-0.0550074155677222,7.58857780140031e-20,1,1,focused,B,34,1200002034,-4,0,0,0.25,-0.998011714060824,0,1,,1,1,1
3,58,522,522,0,0,0,1,0,1,focused,B,34,1200002034,-4,0,0,0.25,-0.998011714060824,0,1,,1,1,1
1,50,644,551,93,0.144409937888199,-0.253926072931954,9.65850213645171e-81,1,1,focused,B,35,1200002035,-4,0,0,0.25,-0.99799053901101,0,1,,1,1,1
2,54,577,566,11,0.0190641247833622,-0.0455783437853154,1.54253566448442e-11,1,1,focused,B,35,1200002035,-4,0,0,0.25,-0.99799053901101,0,1,,1,1,1
3,58,522,521,1,0.00191570881226054,-0.00592913947183171,1,0,1,focused,B,35,1200002035,-4,0,0,0.25,-0.99799053901101,0,1,,1,1,1
1,50,642,548,94,0.146417445482866,-0.254973862345908,2.68510263816335e-69,1,1,focused,B,36,1200002036,-4,0,0,0.25,-0.998011444836789,0,1,,1,1,1
2,54,574,558,16,0.0278745644599303,-0.0677876297009329,2.44257509280425e-15,1,1,focused,B,36,1200002036,-4,0,0,0.25,-0.998011444836789,0,1,,1,1,1
3,58,504,502,2,0.00396825396825397,-0.0126643442457959,1.55137243615093e-217,1,1,focused,B,36,1200002036,-4,0,0,0.25,-0.998011444836789,0,1,,1,1,1
1,50,656,558,98,0.149390243902439,-0.246732482835759,2.55098225985905e-83,1,1,focused,B,37,1200002037,-4,0,0,0.25,-0.997995708840139,0,1,,1,1,1
2,54,582,574,8,0.013745704467354,-0.0342470156317967,7.78222042790843e-09,1,1,focused,B,37,1200002037,-4,0,0,0.25,-0.997995708840139,0,1,,1,1,1
3,58,524,523,1,0.00190839694656489,-0.00596699975222309,1,0,1,focused,B,37,1200002037,-4,0,0,0.25,-0.997995708840139,0,1,,1,1,1
1,50,658,552,106,0.161094224924012,-0.281430090479535,1.15900346140804e-96,1,1,focused,B,38,1200002038,-4,0,0,0.25,-0.997963492097358,0,1,,1,1,1
2,54,601,587,14,0.0232945091514143,-0.0548311306637013,1.96213635549886e-16,1,1,focused,B,38,1200002038,-4,0,0,0.25,-0.997963492097358,0,1,,1,1,1
3,58,553,552,1,0.00180831826401447,-0.00553221872480691,1,0,1,focused,B,38,1200002038,-4,0,0,0.25,-0.997963492097358,0,1,,1,1,1
1,50,626,515,111,0.177316293929712,-0.303847309428711,1.26194052195376e-117,1,1,focused,B,39,1200002039,-4,0,0,0.25,-0.998151647734069,0,1,,1,1,1
2,54,571,559,12,0.021015761821366,-0.0456394191671464,1.10577208626556e-20,1,1,focused,B,39,1200002039,-4,0,0,0.25,-0.998151647734069,0,1,,1,1,1
3,58,512,512,0,0,0,1,0,1,focused,B,39,1200002039,-4,0,0,0.25,-0.998151647734069,0,1,,1,1,1
1,50,654,550,104,0.159021406727829,-0.277037813223819,1.44433638050952e-98,1,1,focused,B,40,1200002040,-4,0,0,0.25,-0.997913798424579,0,1,,1,1,1
2,54,581,567,14,0.0240963855421687,-0.0560123724712089,3.26348298164628e-26,1,1,focused,B,40,1200002040,-4,0,0,0.25,-0.997913798424579,0,1,,1,1,1
3,58,526,526,0,0,0,1,0,1,focused,B,40,1200002040,-4,0,0,0.25,-0.997913798424579,0,1,,1,1,1
1,50,644,568,76,0.118012422360248,-0.201438637573723,4.46856615932441e-63,1,1,focused,B,41,1200002041,-4,0,0,0.25,-0.997977407730732,0,1,,1,1,1
2,54,571,565,6,0.010507880910683,-0.0261970675684581,5.18469041744513e-05,1,1,focused,B,41,1200002041,-4,0,0,0.25,-0.997977407730732,0,1,,1,1,1
3,58,502,501,1,0.00199203187250996,-0.00653548000163479,1,0,1,focused,B,41,1200002041,-4,0,0,0.25,-0.997977407730732,0,1,,1,1,1
1,50,644,555,89,0.138198757763975,-0.255824996724196,7.75751677240714e-92,1,1,focused,B,42,1200002042,-4,0,0,0.25,-0.998066631610003,0,1,,1,1,1
2,54,578,567,11,0.0190311418685121,-0.0444751208061225,1.22960522223573e-14,1,1,focused,B,42,1200002042,-4,0,0,0.25,-0.998066631610003,0,1,,1,1,1
3,58,509,509,0,0,0,1,0,1,focused,B,42,1200002042,-4,0,0,0.25,-0.998066631610003,0,1,,1,1,1
1,50,641,539,102,0.159126365054602,-0.263256275144012,7.37714519704847e-93,1,1,focused,B,43,1200002043,-4,0,0,0.25,-0.998021997884375,0,1,,1,1,1
2,54,573,561,12,0.0209424083769634,-0.0465841247476767,1.33036839188051e-14,1,1,focused,B,43,1200002043,-4,0,0,0.25,-0.998021997884375,0,1,,1,1,1
3,58,519,519,0,0,0,1,0,1,focused,B,43,1200002043,-4,0,0,0.25,-0.998021997884375,0,1,,1,1,1
1,50,656,555,101,0.153963414634146,-0.276707913675164,2.21901420817609e-76,1,1,focused,B,44,1200002044,-4,0,0,0.25,-0.998093773323399,0,1,,1,1,1
2,54,596,581,15,0.0251677852348993,-0.0622355104379276,1.71699175058616e-12,1,1,focused,B,44,1200002044,-4,0,0,0.25,-0.998093773323399,0,1,,1,1,1
3,58,531,527,4,0.00753295668549906,-0.0233776778319856,3.64415675332805e-09,1,1,focused,B,44,1200002044,-4,0,0,0.25,-0.998093773323399,0,1,,1,1,1
1,50,652,534,118,0.180981595092025,-0.320466658598196,9.89136082315821e-113,1,1,focused,B,45,1200002045,-4,0,0,0.25,-0.998261170959748,0,1,,1,1,1
2,54,583,567,16,0.0274442538593482,-0.0590850740495126,7.56748848831448e-27,1,1,focused,B,45,1200002045,-4,0,0,0.25,-0.998261170959748,0,1,,1,1,1
3,58,510,510,0,0,0,1,0,1,focused,B,45,1200002045,-4,0,0,0.25,-0.998261170959748,0,1,,1,1,1
1,50,646,551,95,0.147058823529412,-0.259407048503368,4.8341173467432e-100,1,1,focused,B,46,1200002046,-4,0,0,0.25,-0.997911317729784,0,1,,1,1,1
2,54,597,585,12,0.0201005025125628,-0.0435096721915439,6.88267680227909e-31,1,1,focused,B,46,1200002046,-4,0,0,0.25,-0.997911317729784,0,1,,1,1,1
3,58,528,528,0,0,0,1,0,1,focused,B,46,1200002046,-4,0,0,0.25,-0.997911317729784,0,1,,1,1,1
1,50,665,552,113,0.169924812030075,-0.305684511885001,8.67122328298468e-97,1,1,focused,B,47,1200002047,-4,0,0,0.25,-0.998147972761731,0,1,,1,1,1
2,54,598,578,20,0.0334448160535117,-0.0774180381888935,7.5315553497013e-31,1,1,focused,B,47,1200002047,-4,0,0,0.25,-0.998147972761731,0,1,,1,1,1
3,58,538,538,0,0,0,1,0,1,focused,B,47,1200002047,-4,0,0,0.25,-0.998147972761731,0,1,,1,1,1
1,50,643,545,98,0.152410575427683,-0.266169905760412,3.45288149888489e-89,1,1,focused,B,48,1200002048,-4,0,0,0.25,-0.998048560973925,0,1,,1,1,1
2,54,573,562,11,0.0191972076788831,-0.0471548045728327,1.50821436571623e-14,1,1,focused,B,48,1200002048,-4,0,0,0.25,-0.998048560973925,0,1,,1,1,1
3,58,514,514,0,0,0,1,0,1,focused,B,48,1200002048,-4,0,0,0.25,-0.998048560973925,0,1,,1,1,1
1,50,657,562,95,0.144596651445967,-0.244150083371203,1.48259780248902e-93,1,1,focused,B,49,1200002049,-4,0,0,0.25,-0.997883665058421,0,1,,1,1,1
2,54,579,569,10,0.0172711571675302,-0.0405184794836987,1.71676081821436e-12,1,1,focused,B,49,1200002049,-4,0,0,0.25,-0.997883665058421,0,1,,1,1,1
3,58,524,524,0,0,0,1,0,1,focused,B,49,1200002049,-4,0,0,0.25,-0.997883665058421,0,1,,1,1,1
1,50,643,545,98,0.152410575427683,-0.258577845559204,4.5539817769733e-88,1,1,focused,B,50,1200002050,-4,0,0,0.25,-0.998017398279922,0,1,,1,1,1
2,54,581,569,12,0.0206540447504303,-0.0474170242888908,1.19527552156202e-16,1,1,focused,B,50,1200002050,-4,0,0,0.25,-0.998017398279922,0,1,,1,1,1
3,58,514,514,0,0,0,1,0,1,focused,B,50,1200002050,-4,0,0,0.25,-0.998017398279922,0,1,,1,1,1
1,50,657,557,100,0.15220700152207,-0.285029560409567,1.22608570244218e-71,1,1,focused,B,51,1200002051,-4,0,0,0.25,-0.998157688382947,0,1,,1,1,1
2,54,589,570,19,0.032258064516129,-0.0818400740458642,1.90598819026015e-17,1,1,focused,B,51,1200002051,-4,0,0,0.25,-0.998157688382947,0,1,,1,1,1
3,58,531,526,5,0.00941619585687382,-0.0295677045728366,3.26443729617437e-22,1,1,focused,B,51,1200002051,-4,0,0,0.25,-0.998157688382947,0,1,,1,1,1
1,50,660,565,95,0.143939393939394,-0.237139980633681,1.29196111538446e-90,1,1,focused,B,52,1200002052,-4,0,0,0.25,-0.997821892779725,0,1,,1,1,1
2,54,585,579,6,0.0102564102564103,-0.0246291288344144,3.92304926332966e-06,1,1,focused,B,52,1200002052,-4,0,0,0.25,-0.997821892779725,0,1,,1,1,1
3,58,516,515,1,0.00193798449612403,-0.0058558178367949,1,0,1,focused,B,52,1200002052,-4,0,0,0.25,-0.997821892779725,0,1,,1,1,1
1,50,651,565,86,0.1321044546851,-0.232948279263612,7.65693742839697e-69,1,1,focused,B,53,1200002053,-4,0,0,0.25,-0.997924437018812,0,1,,1,1,1
2,54,580,570,10,0.0172413793103448,-0.043226924255086,4.30286980263172e-08,1,1,focused,B,53,1200002053,-4,0,0,0.25,-0.997924437018812,0,1,,1,1,1
3,58,508,505,3,0.00590551181102362,-0.0184700241529731,5.08876148836377e-17,1,1,focused,B,53,1200002053,-4,0,0,0.25,-0.997924437018812,0,1,,1,1,1
1,50,655,560,95,0.145038167938931,-0.255325489758877,2.10390849971013e-75,1,1,focused,B,54,1200002054,-4,0,0,0.25,-0.997944403177406,0,1,,1,1,1
2,54,590,574,16,0.0271186440677966,-0.0634861731473081,1.70540447243794e-23,1,1,focused,B,54,1200002054,-4,0,0,0.25,-0.997944403177406,0,1,,1,1,1
3,58,543,543,0,0,0,1,0,1,focused,B,54,1200002054,-4,0,0,0.25,-0.997944403177406,0,1,,1,1,1
1,50,663,563,100,0.150829562594268,-0.268120117263218,2.88067592569688e-90,1,1,focused,B,55,1200002055,-4,0,0,0.25,-0.997953090063687,0,1,,1,1,1
2,54,595,583,12,0.0201680672268908,-0.0479406063945825,8.55687545704307e-12,1,1,focused,B,55,1200002055,-4,0,0,0.25,-0.997953090063687,0,1,,1,1,1
3,58,520,519,1,0.00192307692307692,-0.00629686985562952,1,0,1,focused,B,55,1200002055,-4,0,0,0.25,-0.997953090063687,0,1,,1,1,1
1,50,645,546,99,0.153488372093023,-0.271371794729824,1.20546765987191e-109,1,1,focused,B,56,1200002056,-4,0,0,0.25,-0.997950851050947,0,1,,1,1,1
2,54,585,573,12,0.0205128205128205,-0.0452263795009316,2.15246622784677e-25,1,1,focused,B,56,1200002056,-4,0,0,0.25,-0.997950851050947,0,1,,1,1,1
3,58,518,518,0,0,0,1,0,1,focused,B,56,1200002056,-4,0,0,0.25,-0.997950851050947,0,1,,1,1,1
1,50,641,552,89,0.138845553822153,-0.246790325419733,8.70869978321927e-73,1,1,focused,B,57,1200002057,-4,0,0,0.25,-0.997946085932104,0,1,,1,1,1
2,54,582,568,14,0.0240549828178694,-0.057488857099625,3.66301938793582e-15,1,1,focused,B,57,1200002057,-4,0,0,0.25,-0.997946085932104,0,1,,1,1,1
3,58,520,519,1,0.00192307692307692,-0.00601271958110855,1,0,1,focused,B,57,1200002057,-4,0,0,0.25,-0.997946085932104,0,1,,1,1,1
1,50,652,556,96,0.147239263803681,-0.253262970599327,4.09661045814488e-97,1,1,focused,B,58,1200002058,-4,0,0,0.25,-0.997724485083004,0,1,,1,1,1
2,54,587,577,10,0.0170357751277683,-0.0388303521044624,1.98185211027942e-13,1,1,focused,B,58,1200002058,-4,0,0,0.25,-0.997724485083004,0,1,,1,1,1
3,58,528,528,0,0,0,1,0,1,focused,B,58,1200002058,-4,0,0,0.25,-0.997724485083004,0,1,,1,1,1
1,50,653,555,98,0.150076569678407,-0.253513984038924,9.63507881447882e-92,1,1,focused,B,59,1200002059,-4,0,0,0.25,-0.998146503755228,0,1,,1,1,1
2,54,587,579,8,0.0136286201022147,-0.0328016902155478,4.88567691610659e-08,1,1,focused,B,59,1200002059,-4,0,0,0.25,-0.998146503755228,0,1,,1,1,1
3,58,536,535,1,0.00186567164179104,-0.00574544495248924,1,0,1,focused,B,59,1200002059,-4,0,0,0.25,-0.998146503755228,0,1,,1,1,1
1,50,638,550,88,0.137931034482759,-0.229050059362364,3.1777278765561e-69,1,1,focused,B,60,1200002060,-4,0,0,0.25,-0.997983741120489,0,1,,1,1,1
2,54,574,561,13,0.0226480836236934,-0.0529026883643653,6.19075945119647e-14,1,1,focused,B,60,1200002060,-4,0,0,0.25,-0.997983741120489,0,1,,1,1,1
3,58,519,519,0,0,0,1,0,1,focused,B,60,1200002060,-4,0,0,0.25,-0.997983741120489,0,1,,1,1,1
1,50,643,541,102,0.158631415241058,-0.266119950054456,2.55967507783333e-90,1,1,focused,B,61,1200002061,-4,0,0,0.25,-0.99801618124101,0,1,,1,1,1
2,54,577,569,8,0.0138648180242634,-0.0339133306597257,1.67373772255524e-07,1,1,focused,B,61,1200002061,-4,0,0,0.25,-0.99801618124101,0,1,,1,1,1
3,58,519,518,1,0.00192678227360308,-0.00616789070771701,1,0,1,focused,B,61,1200002061,-4,0,0,0.25,-0.99801618124101,0,1,,1,1,1
1,50,671,562,109,0.162444113263785,-0.272456907940943,1.00876416544851e-106,1,1,focused,B,62,1200002062,-4,0,0,0.25,-0.997998602020928,0,1,,1,1,1
2,54,586,577,9,0.015358361774744,-0.035529967255723,5.81407259575144e-14,1,1,focused,B,62,1200002062,-4,0,0,0.25,-0.997998602020928,0,1,,1,1,1
3,58,531,531,0,0,0,1,0,1,focused,B,62,1200002062,-4,0,0,0.25,-0.997998602020928,0,1,,1,1,1
1,50,647,553,94,0.145285935085008,-0.256523374246862,9.360749026543e-77,1,1,focused,B,63,1200002063,-4,0,0,0.25,-0.998157576967023,0,1,,1,1,1
2,54,580,564,16,0.0275862068965517,-0.0645880229107578,2.20610850602903e-20,1,1,focused,B,63,1200002063,-4,0,0,0.25,-0.998157576967023,0,1,,1,1,1
3,58,512,512,0,0,0,1,0,1,focused,B,63,1200002063,-4,0,0,0.25,-0.998157576967023,0,1,,1,1,1
1,50,657,549,108,0.164383561643836,-0.279291924169499,5.35314524813012e-103,1,1,focused,B,64,1200002064,-4,0,0,0.25,-0.998011542262812,0,1,,1,1,1
2,54,590,575,15,0.0254237288135593,-0.055708157559727,2.32761586031804e-21,1,1,focused,B,64,1200002064,-4,0,0,0.25,-0.998011542262812,0,1,,1,1,1
3,58,524,524,0,0,0,1,0,1,focused,B,64,1200002064,-4,0,0,0.25,-0.998011542262812,0,1,,1,1,1
1,50,656,570,86,0.13109756097561,-0.228786507299822,6.15528111931664e-77,1,1,focused,B,65,1200002065,-4,0,0,0.25,-0.997947218758954,0,1,,1,1,1
2,54,581,569,12,0.0206540447504303,-0.0480959072380597,4.86721781753319e-18,1,1,focused,B,65,1200002065,-4,0,0,0.25,-0.997947218758954,0,1,,1,1,1
3,58,520,520,0,0,0,1,0,1,focused,B,65,1200002065,-4,0,0,0.25,-0.997947218758954,0,1,,1,1,1
1,50,650,556,94,0.144615384615385,-0.236901565865547,1.21813818571338e-100,1,1,focused,B,66,1200002066,-4,0,0,0.25,-0.997903594943107,0,1,,1,1,1
2,54,597,590,7,0.0117252931323283,-0.0256662589308143,4.20796258568461e-10,1,1,focused,B,66,1200002066,-4,0,0,0.25,-0.997903594943107,0,1,,1,1,1
3,58,535,535,0,0,0,1,0,1,focused,B,66,1200002066,-4,0,0,0.25,-0.997903594943107,0,1,,1,1,1
1,50,662,563,99,0.149546827794562,-0.262002390054894,3.23686749428898e-94,1,1,focused,B,67,1200002067,-4,0,0,0.25,-0.998222054590618,0,1,,1,1,1
2,54,587,577,10,0.0170357751277683,-0.0417738123652584,8.25227553339646e-14,1,1,focused,B,67,1200002067,-4,0,0,0.25,-0.998222054590618,0,1,,1,1,1
3,58,535,535,0,0,0,1,0,1,focused,B,67,1200002067,-4,0,0,0.25,-0.998222054590618,0,1,,1,1,1
1,50,658,533,125,0.189969604863222,-0.327543072550352,7.39364205693192e-88,1,1,focused,B,68,1200002068,-4,0,0,0.25,-0.998223299743118,0,1,,1,1,1
2,54,582,563,19,0.0326460481099656,-0.0783714300298911,1.386558671012e-15,1,1,focused,B,68,1200002068,-4,0,0,0.25,-0.998223299743118,0,1,,1,1,1
3,58,523,521,2,0.00382409177820268,-0.0131180182661951,0.00686079508910212,1,1,focused,B,68,1200002068,-4,0,0,0.25,-0.998223299743118,0,1,,1,1,1
1,50,659,562,97,0.147192716236722,-0.26013067213236,6.63868708748558e-96,1,1,focused,B,69,1200002069,-4,0,0,0.25,-0.997816616621757,0,1,,1,1,1
2,54,600,586,14,0.0233333333333333,-0.0528308004195936,1.52762515476627e-19,1,1,focused,B,69,1200002069,-4,0,0,0.25,-0.997816616621757,0,1,,1,1,1
3,58,546,546,0,0,0,1,0,1,focused,B,69,1200002069,-4,0,0,0.25,-0.997816616621757,0,1,,1,1,1
1,50,638,551,87,0.136363636363636,-0.240854521836943,5.67911432312788e-66,1,1,focused,B,70,1200002070,-4,0,0,0.25,-0.997669244928931,0,1,,1,1,1
2,54,569,555,14,0.0246045694200352,-0.0596133593216465,3.19812085736475e-13,1,1,focused,B,70,1200002070,-4,0,0,0.25,-0.997669244928931,0,1,,1,1,1
3,58,525,524,1,0.0019047619047619,-0.00657352836794162,1,0,1,focused,B,70,1200002070,-4,0,0,0.25,-0.997669244928931,0,1,,1,1,1
1,50,654,557,97,0.148318042813456,-0.260754444030723,2.06492189203222e-95,1,1,focused,B,71,1200002071,-4,0,0,0.25,-0.997978629657082,0,1,,1,1,1
2,54,601,590,11,0.0183028286189684,-0.0426586925643416,9.54883239206787e-20,1,1,focused,B,71,1200002071,-4,0,0,0.25,-0.997978629657082,0,1,,1,1,1
3,58,546,546,0,0,0,1,0,1,focused,B,71,1200002071,-4,0,0,0.25,-0.997978629657082,0,1,,1,1,1
1,50,660,564,96,0.145454545454545,-0.247628256622046,1.77019454895361e-76,1,1,focused,B,72,1200002072,-4,0,0,0.25,-0.997978215241433,0,1,,1,1,1
2,54,594,582,12,0.0202020202020202,-0.0487880433759992,6.85795059979573e-13,1,1,focused,B,72,1200002072,-4,0,0,0.25,-0.997978215241433,0,1,,1,1,1
3,58,541,540,1,0.00184842883548983,-0.00572736838412535,1,0,1,focused,B,72,1200002072,-4,0,0,0.25,-0.997978215241433,0,1,,1,1,1
1,50,641,527,114,0.177847113884555,-0.304944757130596,6.4025270957603e-97,1,1,focused,B,73,1200002073,-4,0,0,0.25,-0.998076193353338,0,1,,1,1,1
2,54,565,550,15,0.0265486725663717,-0.0620967535824986,4.9264180729147e-17,1,1,focused,B,73,1200002073,-4,0,0,0.25,-0.998076193353338,0,1,,1,1,1
3,58,506,505,1,0.00197628458498024,-0.00612736272456937,1,0,1,focused,B,73,1200002073,-4,0,0,0.25,-0.998076193353338,0,1,,1,1,1
1,50,642,544,98,0.152647975077882,-0.252629066011295,9.77902297183664e-102,1,1,focused,B,74,1200002074,-4,0,0,0.25,-0.997944861104444,0,1,,1,1,1
2,54,569,559,10,0.0175746924428823,-0.0384051693924943,5.70121633543151e-19,1,1,focused,B,74,1200002074,-4,0,0,0.25,-0.997944861104444,0,1,,1,1,1
3,58,520,520,0,0,0,1,0,1,focused,B,74,1200002074,-4,0,0,0.25,-0.997944861104444,0,1,,1,1,1
1,50,634,534,100,0.157728706624606,-0.27826108968681,7.27922782967196e-104,1,1,focused,B,75,1200002075,-4,0,0,0.25,-0.99812757940545,0,1,,1,1,1
2,54,561,553,8,0.0142602495543672,-0.0331984210388749,1.03783269525781e-06,1,1,focused,B,75,1200002075,-4,0,0,0.25,-0.99812757940545,0,1,,1,1,1
3,58,497,496,1,0.00201207243460765,-0.0068134735188195,1,0,1,focused,B,75,1200002075,-4,0,0,0.25,-0.99812757940545,0,1,,1,1,1
1,50,644,539,105,0.16304347826087,-0.291143724407685,2.8952066143728e-94,1,1,focused,B,76,1200002076,-4,0,0,0.25,-0.998122983119352,0,1,,1,1,1
2,54,572,559,13,0.0227272727272727,-0.0542811667173323,1.86409271000559e-15,1,1,focused,B,76,1200002076,-4,0,0,0.25,-0.998122983119352,0,1,,1,1,1
3,58,506,506,0,0,0,1,0,1,focused,B,76,1200002076,-4,0,0,0.25,-0.998122983119352,0,1,,1,1,1
1,50,636,540,96,0.150943396226415,-0.266868099514635,5.69863671358327e-70,1,1,focused,B,77,1200002077,-4,0,0,0.25,-0.997747383407946,0,1,,1,1,1
2,54,577,562,15,0.0259965337954939,-0.0638053410926815,8.43745289286007e-13,1,1,focused,B,77,1200002077,-4,0,0,0.25,-0.997747383407946,0,1,,1,1,1
3,58,516,514,2,0.00387596899224806,-0.0131760669254513,0.00492549248880943,1,1,focused,B,77,1200002077,-4,0,0,0.25,-0.997747383407946,0,1,,1,1,1
1,50,653,566,87,0.13323124042879,-0.231284761505597,3.74836786587616e-81,1,1,focused,B,78,1200002078,-4,0,0,0.25,-0.998235670549771,0,1,,1,1,1
2,54,591,578,13,0.0219966159052454,-0.0502098734392484,3.09565579034773e-26,1,1,focused,B,78,1200002078,-4,0,0,0.25,-0.998235670549771,0,1,,1,1,1
3,58,521,521,0,0,0,1,0,1,focused,B,78,1200002078,-4,0,0,0.25,-0.998235670549771,0,1,,1,1,1
1,50,659,558,101,0.153262518968134,-0.258278240512123,7.42841762279839e-79,1,1,focused,B,79,1200002079,-4,0,0,0.25,-0.997860840399643,0,1,,1,1,1
2,54,585,572,13,0.0222222222222222,-0.0523136911443841,4.08662835780713e-13,1,1,focused,B,79,1200002079,-4,0,0,0.25,-0.997860840399643,0,1,,1,1,1
3,58,528,527,1,0.00189393939393939,-0.00571378775661058,1,0,1,focused,B,79,1200002079,-4,0,0,0.25,-0.997860840399643,0,1,,1,1,1
1,50,656,547,109,0.166158536585366,-0.281221034740447,5.23936118756987e-91,1,1,focused,B,80,1200002080,-4,0,0,0.25,-0.997843025656882,0,1,,1,1,1
2,54,582,570,12,0.0206185567010309,-0.0490787101856099,2.71897437141225e-11,1,1,focused,B,80,1200002080,-4,0,0,0.25,-0.997843025656882,0,1,,1,1,1
3,58,511,510,1,0.00195694716242661,-0.00643381162007772,1,0,1,focused,B,80,1200002080,-4,0,0,0.25,-0.997843025656882,0,1,,1,1,1
1,50,654,557,97,0.148318042813456,-0.249888935129848,8.35957584287005e-95,1,1,focused,B,81,1200002081,-4,0,0,0.25,-0.998030447533441,0,1,,1,1,1
2,54,582,573,9,0.0154639175257732,-0.0366912575788933,2.57779541077497e-11,1,1,focused,B,81,1200002081,-4,0,0,0.25,-0.998030447533441,0,1,,1,1,1
3,58,531,531,0,0,0,1,0,1,focused,B,81,1200002081,-4,0,0,0.25,-0.998030447533441,0,1,,1,1,1
1,50,642,542,100,0.155763239875389,-0.271057957942113,5.60116980059034e-101,1,1,focused,B,82,1200002082,-4,0,0,0.25,-0.998069985522669,0,1,,1,1,1
2,54,582,568,14,0.0240549828178694,-0.0544988486513509,4.56451816056495e-30,1,1,focused,B,82,1200002082,-4,0,0,0.25,-0.998069985522669,0,1,,1,1,1
3,58,513,513,0,0,0,1,0,1,focused,B,82,1200002082,-4,0,0,0.25,-0.998069985522669,0,1,,1,1,1
1,50,670,589,81,0.12089552238806,-0.220812127765341,4.844946430646e-67,1,1,focused,B,83,1200002083,-4,0,0,0.25,-0.997942628778725,0,1,,1,1,1
2,54,591,581,10,0.0169204737732657,-0.0426671963148938,3.22417924554373e-11,1,1,focused,B,83,1200002083,-4,0,0,0.25,-0.997942628778725,0,1,,1,1,1
3,58,531,530,1,0.00188323917137476,-0.00553786552717103,1,0,1,focused,B,83,1200002083,-4,0,0,0.25,-0.997942628778725,0,1,,1,1,1
1,50,619,531,88,0.142164781906301,-0.256152191910345,1.04995619728289e-76,1,1,focused,B,84,1200002084,-4,0,0,0.25,-0.997806324584369,0,1,,1,1,1
2,54,542,530,12,0.022140221402214,-0.0533096676019644,2.86711663475632e-14,1,1,focused,B,84,1200002084,-4,0,0,0.25,-0.997806324584369,0,1,,1,1,1
3,58,490,489,1,0.00204081632653061,-0.00642621888034886,1,0,1,focused,B,84,1200002084,-4,0,0,0.25,-0.997806324584369,0,1,,1,1,1
1,50,653,549,104,0.159264931087289,-0.273404528708754,1.88589215691337e-86,1,1,focused,B,85,1200002085,-4,0,0,0.25,-0.998089104101116,0,1,,1,1,1
2,54,602,591,11,0.0182724252491694,-0.0450903290565062,4.08092904839909e-10,1,1,focused,B,85,1200002085,-4,0,0,0.25,-0.998089104101116,0,1,,1,1,1
3,58,542,540,2,0.003690036900369,-0.011582006072896,1.64226330738818e-86,1,1,focused,B,85,1200002085,-4,0,0,0.25,-0.998089104101116,0,1,,1,1,1
1,50,662,553,109,0.164652567975831,-0.285324724735587,3.71039932903967e-91,1,1,focused,B,86,1200002086,-4,0,0,0.25,-0.997975172311326,0,1,,1,1,1
2,54,602,590,12,0.0199335548172757,-0.049636846798744,9.12708985251352e-14,1,1,focused,B,86,1200002086,-4,0,0,0.25,-0.997975172311326,0,1,,1,1,1
3,58,529,528,1,0.00189035916824197,-0.00576812611684452,1,0,1,focused,B,86,1200002086,-4,0,0,0.25,-0.997975172311326,0,1,,1,1,1
1,50,648,556,92,0.141975308641975,-0.247894697468548,2.47833921974969e-117,1,1,focused,B,87,1200002087,-4,0,0,0.25,-0.997834433210296,0,1,,1,1,1
2,54,588,578,10,0.0170068027210884,-0.0366220493309384,8.11657856780246e-47,1,1,focused,B,87,1200002087,-4,0,0,0.25,-0.997834433210296,0,1,,1,1,1
3,58,525,525,0,0,0,1,0,1,focused,B,87,1200002087,-4,0,0,0.25,-0.997834433210296,0,1,,1,1,1
1,50,664,563,101,0.15210843373494,-0.263714351294159,5.64395345307318e-91,1,1,focused,B,88,1200002088,-4,0,0,0.25,-0.997902297003111,0,1,,1,1,1
2,54,601,590,11,0.0183028286189684,-0.0437299900050127,6.53176938163155e-12,1,1,focused,B,88,1200002088,-4,0,0,0.25,-0.997902297003111,0,1,,1,1,1
3,58,541,541,0,0,0,1,0,1,focused,B,88,1200002088,-4,0,0,0.25,-0.997902297003111,0,1,,1,1,1
1,50,664,561,103,0.155120481927711,-0.275785781860452,2.17095962298933e-94,1,1,focused,B,89,1200002089,-4,0,0,0.25,-0.998154502028157,0,1,,1,1,1
2,54,592,578,14,0.0236486486486487,-0.0542760313764501,2.68369128631527e-28,1,1,focused,B,89,1200002089,-4,0,0,0.25,-0.998154502028157,0,1,,1,1,1
3,58,538,538,0,0,0,1,0,1,focused,B,89,1200002089,-4,0,0,0.25,-0.998154502028157,0,1,,1,1,1
