auc_cell_id,phase,regime,gamma,theta,delta,entry_sd,replicate,outer_seed,bootstrap_seed,method,strict_target_summary_auc,rows,events,subjects,estimate,estimated_se,covered,reject_half,converged,error
17,frailty,C,0,0,0,4,148,1600010148,1800086148,naive,0.613004775821511,1714,135,634,0.582335842886734,0.0365437524898913,1,1,1,""
17,frailty,C,0,0,0,4,148,1600010148,1800087148,strict,0.613004775821511,1632,131,628,0.582917049285705,0.0416022074477547,1,1,1,""
17,frailty,C,0,0,0,4,148,1600010148,1800088148,delayed,0.613004775821511,1714,135,634,0.584079939272336,0.0309180141408528,1,1,1,""
17,frailty,C,0,0,0,4,149,1600010149,1800086149,naive,0.613004775821511,1790,159,664,0.602520106040376,0.0347124820434364,1,1,1,""
17,frailty,C,0,0,0,4,149,1600010149,1800087149,strict,0.613004775821511,1718,158,659,0.599979032603809,0.0333974112296595,1,1,1,""
17,frailty,C,0,0,0,4,149,1600010149,1800088149,delayed,0.613004775821511,1790,159,664,0.608528909418994,0.0322260946881497,1,1,1,""
17,frailty,C,0,0,0,4,150,1600010150,1800086150,naive,0.613004775821511,1708,142,633,0.57819676061047,0.0344825334964781,1,1,1,""
17,frailty,C,0,0,0,4,150,1600010150,1800087150,strict,0.613004775821511,1621,138,628,0.583739126743493,0.0382599676089086,1,1,1,""
17,frailty,C,0,0,0,4,150,1600010150,1800088150,delayed,0.613004775821511,1708,142,633,0.581195248646886,0.0368753278545736,1,1,1,""
17,frailty,C,0,0,0,4,151,1600010151,1800086151,naive,0.613004775821511,1682,161,630,0.626898424502099,0.0328484065892704,1,1,1,""
17,frailty,C,0,0,0,4,151,1600010151,1800087151,strict,0.613004775821511,1601,155,624,0.62677026020358,0.0315508991680172,1,1,1,""
17,frailty,C,0,0,0,4,151,1600010151,1800088151,delayed,0.613004775821511,1682,161,630,0.631090628472607,0.0264752627862987,1,1,1,""
17,frailty,C,0,0,0,4,152,1600010152,1800086152,naive,0.613004775821511,1738,145,650,0.651707232478448,0.038379405005599,1,1,1,""
17,frailty,C,0,0,0,4,152,1600010152,1800087152,strict,0.613004775821511,1644,140,645,0.652928900896305,0.0335607144550633,1,1,1,""
17,frailty,C,0,0,0,4,152,1600010152,1800088152,delayed,0.613004775821511,1738,145,650,0.651472249197562,0.0345455153010486,1,1,1,""
17,frailty,C,0,0,0,4,153,1600010153,1800086153,naive,0.613004775821511,1712,146,633,0.591475574821465,0.0346012360462737,1,1,1,""
17,frailty,C,0,0,0,4,153,1600010153,1800087153,strict,0.613004775821511,1625,137,628,0.583500570682637,0.033558761972317,1,1,1,""
17,frailty,C,0,0,0,4,153,1600010153,1800088153,delayed,0.613004775821511,1712,146,633,0.591645269096535,0.0323607148376911,1,1,1,""
17,frailty,C,0,0,0,4,154,1600010154,1800086154,naive,0.613004775821511,1785,144,657,0.592891928347384,0.0323482517137794,1,1,1,""
17,frailty,C,0,0,0,4,154,1600010154,1800087154,strict,0.613004775821511,1714,141,654,0.592924256608096,0.0332095482816357,1,1,1,""
17,frailty,C,0,0,0,4,154,1600010154,1800088154,delayed,0.613004775821511,1785,144,657,0.596480922398159,0.0297576092479826,1,1,1,""
17,frailty,C,0,0,0,4,155,1600010155,1800086155,naive,0.613004775821511,1801,132,658,0.587403533728507,0.035825873458465,1,1,1,""
17,frailty,C,0,0,0,4,155,1600010155,1800087155,strict,0.613004775821511,1721,127,654,0.598093001651701,0.0454343461832714,1,1,1,""
17,frailty,C,0,0,0,4,155,1600010155,1800088155,delayed,0.613004775821511,1801,132,658,0.590977923656507,0.040095360917449,1,1,1,""
17,frailty,C,0,0,0,4,156,1600010156,1800086156,naive,0.613004775821511,1693,141,640,0.625368744548497,0.0325615711238253,1,1,1,""
17,frailty,C,0,0,0,4,156,1600010156,1800087156,strict,0.613004775821511,1613,136,633,0.620766897360445,0.0357540256143695,1,1,1,""
17,frailty,C,0,0,0,4,156,1600010156,1800088156,delayed,0.613004775821511,1693,141,640,0.6282997444847,0.0364921691508701,1,1,1,""
17,frailty,C,0,0,0,4,157,1600010157,1800086157,naive,0.613004775821511,1771,121,649,0.616377297709256,0.0346409207268007,1,1,1,""
17,frailty,C,0,0,0,4,157,1600010157,1800087157,strict,0.613004775821511,1693,119,646,0.609133707509602,0.0401328862778249,1,1,1,""
17,frailty,C,0,0,0,4,157,1600010157,1800088157,delayed,0.613004775821511,1771,121,649,0.620996578893602,0.0366067485975151,1,1,1,""
17,frailty,C,0,0,0,4,158,1600010158,1800086158,naive,0.613004775821511,1785,140,660,0.607424558755207,0.0299189550576164,1,1,1,""
17,frailty,C,0,0,0,4,158,1600010158,1800087158,strict,0.613004775821511,1702,135,655,0.599028007752152,0.0335568008646889,1,1,1,""
17,frailty,C,0,0,0,4,158,1600010158,1800088158,delayed,0.613004775821511,1785,140,660,0.608957799517387,0.0318825503406254,1,1,1,""
17,frailty,C,0,0,0,4,159,1600010159,1800086159,naive,0.613004775821511,1745,182,654,0.623278033369153,0.0367715988189927,1,1,1,""
17,frailty,C,0,0,0,4,159,1600010159,1800087159,strict,0.613004775821511,1648,175,643,0.619796695748863,0.0356244813113931,1,1,1,""
17,frailty,C,0,0,0,4,159,1600010159,1800088159,delayed,0.613004775821511,1744,182,654,0.62526651532083,0.0311142500640328,1,1,1,""
17,frailty,C,0,0,0,4,160,1600010160,1800086160,naive,0.613004775821511,1753,161,647,0.66343483603926,0.027088275187773,1,1,1,""
17,frailty,C,0,0,0,4,160,1600010160,1800087160,strict,0.613004775821511,1666,151,637,0.662962136275722,0.0296100014136455,1,1,1,""
17,frailty,C,0,0,0,4,160,1600010160,1800088160,delayed,0.613004775821511,1753,161,647,0.656120605546914,0.0307254253443595,1,1,1,""
17,frailty,C,0,0,0,4,161,1600010161,1800086161,naive,0.613004775821511,1712,142,642,0.653399477685811,0.0327609611244999,1,1,1,""
17,frailty,C,0,0,0,4,161,1600010161,1800087161,strict,0.613004775821511,1634,136,635,0.653421894594787,0.0307303871354883,1,1,1,""
17,frailty,C,0,0,0,4,161,1600010161,1800088161,delayed,0.613004775821511,1712,142,642,0.655012042290652,0.0331337682554845,1,1,1,""
17,frailty,C,0,0,0,4,162,1600010162,1800086162,naive,0.613004775821511,1800,151,667,0.664291336793555,0.0359200321360313,1,1,1,""
17,frailty,C,0,0,0,4,162,1600010162,1800087162,strict,0.613004775821511,1709,146,663,0.660742152813396,0.0325205433766514,1,1,1,""
17,frailty,C,0,0,0,4,162,1600010162,1800088162,delayed,0.613004775821511,1800,151,667,0.661705270268874,0.0311689140500452,1,1,1,""
17,frailty,C,0,0,0,4,163,1600010163,1800086163,naive,0.613004775821511,1757,136,651,0.648106855147294,0.0332742227387573,1,1,1,""
17,frailty,C,0,0,0,4,163,1600010163,1800087163,strict,0.613004775821511,1653,129,643,0.653306970651481,0.0399792961401828,1,1,1,""
17,frailty,C,0,0,0,4,163,1600010163,1800088163,delayed,0.613004775821511,1757,136,651,0.651893497057568,0.0376709305816077,1,1,1,""
17,frailty,C,0,0,0,4,164,1600010164,1800086164,naive,0.613004775821511,1783,162,657,0.609616506987575,0.0299890894276466,1,1,1,""
17,frailty,C,0,0,0,4,164,1600010164,1800087164,strict,0.613004775821511,1699,155,652,0.610436258495293,0.028525074386141,1,1,1,""
17,frailty,C,0,0,0,4,164,1600010164,1800088164,delayed,0.613004775821511,1783,162,657,0.610701466307208,0.0318298943443763,1,1,1,""
17,frailty,C,0,0,0,4,165,1600010165,1800086165,naive,0.613004775821511,1811,153,658,0.647622995438058,0.0331733037677858,1,1,1,""
17,frailty,C,0,0,0,4,165,1600010165,1800087165,strict,0.613004775821511,1728,147,658,0.646422954593206,0.0338388824146235,1,1,1,""
17,frailty,C,0,0,0,4,165,1600010165,1800088165,delayed,0.613004775821511,1811,153,658,0.646471026475521,0.0310325007560023,1,1,1,""
17,frailty,C,0,0,0,4,166,1600010166,1800086166,naive,0.613004775821511,1781,140,649,0.570614259245022,0.0482057985937551,1,0,1,""
17,frailty,C,0,0,0,4,166,1600010166,1800087166,strict,0.613004775821511,1698,133,641,0.560803392491118,0.0400850944183729,1,0,1,""
17,frailty,C,0,0,0,4,166,1600010166,1800088166,delayed,0.613004775821511,1781,140,649,0.573279258990937,0.0420799949636157,1,0,1,""
17,frailty,C,0,0,0,4,167,1600010167,1800086167,naive,0.613004775821511,1734,151,654,0.596457148503747,0.0318919566107983,1,1,1,""
17,frailty,C,0,0,0,4,167,1600010167,1800087167,strict,0.613004775821511,1644,144,652,0.594976655812939,0.0323707526470083,1,1,1,""
17,frailty,C,0,0,0,4,167,1600010167,1800088167,delayed,0.613004775821511,1734,151,654,0.596715325937736,0.0314215317161667,1,1,1,""
17,frailty,C,0,0,0,4,168,1600010168,1800086168,naive,0.613004775821511,1793,187,654,0.605904284326402,0.0291765267072579,1,1,1,""
17,frailty,C,0,0,0,4,168,1600010168,1800087168,strict,0.613004775821511,1719,177,648,0.595340703730565,0.0298868715217839,1,1,1,""
17,frailty,C,0,0,0,4,168,1600010168,1800088168,delayed,0.613004775821511,1793,187,654,0.604623227808699,0.0309040683864286,1,1,1,""
17,frailty,C,0,0,0,4,169,1600010169,1800086169,naive,0.613004775821511,1719,164,639,0.598039788279034,0.0311916211711848,1,1,1,""
17,frailty,C,0,0,0,4,169,1600010169,1800087169,strict,0.613004775821511,1631,157,634,0.605672311461336,0.0279235666937542,1,1,1,""
17,frailty,C,0,0,0,4,169,1600010169,1800088169,delayed,0.613004775821511,1719,164,639,0.60099032601046,0.0282474681440458,1,1,1,""
17,frailty,C,0,0,0,4,170,1600010170,1800086170,naive,0.613004775821511,1692,134,634,0.622572958745962,0.0370107643674224,1,1,1,""
17,frailty,C,0,0,0,4,170,1600010170,1800087170,strict,0.613004775821511,1605,129,630,0.629916919393225,0.0393587630161071,1,1,1,""
17,frailty,C,0,0,0,4,170,1600010170,1800088170,delayed,0.613004775821511,1692,134,634,0.626564037442534,0.0379167634872048,1,1,1,""
17,frailty,C,0,0,0,4,171,1600010171,1800086171,naive,0.613004775821511,1735,155,638,0.569243634855849,0.0372924732277393,1,0,1,""
17,frailty,C,0,0,0,4,171,1600010171,1800087171,strict,0.613004775821511,1655,150,631,0.565075878328416,0.0360410284728522,1,0,1,""
17,frailty,C,0,0,0,4,171,1600010171,1800088171,delayed,0.613004775821511,1735,155,638,0.570144080830542,0.0355728129182436,1,1,1,""
17,frailty,C,0,0,0,4,172,1600010172,1800086172,naive,0.613004775821511,1771,162,650,0.627617712999993,0.0338842411885908,1,1,1,""
17,frailty,C,0,0,0,4,172,1600010172,1800087172,strict,0.613004775821511,1696,155,644,0.62091137540299,0.0293829926788006,1,1,1,""
17,frailty,C,0,0,0,4,172,1600010172,1800088172,delayed,0.613004775821511,1771,162,650,0.627083124756505,0.0298456810339845,1,1,1,""
17,frailty,C,0,0,0,4,173,1600010173,1800086173,naive,0.613004775821511,1789,153,661,0.659879447677875,0.0336945890296235,1,1,1,""
17,frailty,C,0,0,0,4,173,1600010173,1800087173,strict,0.613004775821511,1698,149,657,0.656381943299966,0.0325710946912209,1,1,1,""
17,frailty,C,0,0,0,4,173,1600010173,1800088173,delayed,0.613004775821511,1789,153,661,0.659691122784272,0.0325451326377377,1,1,1,""
17,frailty,C,0,0,0,4,174,1600010174,1800086174,naive,0.613004775821511,1818,145,664,0.647307229649606,0.0290137896696873,1,1,1,""
17,frailty,C,0,0,0,4,174,1600010174,1800087174,strict,0.613004775821511,1734,140,657,0.651583531653822,0.0321589200231033,1,1,1,""
17,frailty,C,0,0,0,4,174,1600010174,1800088174,delayed,0.613004775821511,1818,145,664,0.64985078928619,0.0286224458523223,1,1,1,""
17,frailty,C,0,0,0,4,175,1600010175,1800086175,naive,0.613004775821511,1787,173,655,0.566336963595174,0.0286020574478427,1,1,1,""
17,frailty,C,0,0,0,4,175,1600010175,1800087175,strict,0.613004775821511,1686,167,652,0.561064886383466,0.0316029896031086,1,0,1,""
17,frailty,C,0,0,0,4,175,1600010175,1800088175,delayed,0.613004775821511,1787,173,655,0.569364350170141,0.0271284985369732,1,1,1,""
17,frailty,C,0,0,0,4,176,1600010176,1800086176,naive,0.613004775821511,1772,160,654,0.644990806677537,0.0356975152604924,1,1,1,""
17,frailty,C,0,0,0,4,176,1600010176,1800087176,strict,0.613004775821511,1667,147,644,0.639367084617821,0.0332361467633478,1,1,1,""
17,frailty,C,0,0,0,4,176,1600010176,1800088176,delayed,0.613004775821511,1772,160,654,0.635595831865828,0.033886933904739,1,1,1,""
17,frailty,C,0,0,0,4,177,1600010177,1800086177,naive,0.613004775821511,1726,143,644,0.645170896304232,0.0345159790980461,1,1,1,""
17,frailty,C,0,0,0,4,177,1600010177,1800087177,strict,0.613004775821511,1658,139,641,0.639737594817922,0.0348133908049284,1,1,1,""
17,frailty,C,0,0,0,4,177,1600010177,1800088177,delayed,0.613004775821511,1726,143,644,0.646822415428336,0.0325263131032152,1,1,1,""
17,frailty,C,0,0,0,4,178,1600010178,1800086178,naive,0.613004775821511,1786,141,651,0.62610563671716,0.036796072499561,1,1,1,""
17,frailty,C,0,0,0,4,178,1600010178,1800087178,strict,0.613004775821511,1690,132,647,0.626353736251272,0.0345314376367991,1,1,1,""
17,frailty,C,0,0,0,4,178,1600010178,1800088178,delayed,0.613004775821511,1785,141,651,0.625456521801286,0.0355106683143562,1,1,1,""
17,frailty,C,0,0,0,4,179,1600010179,1800086179,naive,0.613004775821511,1782,134,654,0.65604327907449,0.0334198068334649,1,1,1,""
17,frailty,C,0,0,0,4,179,1600010179,1800087179,strict,0.613004775821511,1697,128,647,0.65202184123239,0.0386245763113244,1,1,1,""
17,frailty,C,0,0,0,4,179,1600010179,1800088179,delayed,0.613004775821511,1782,134,654,0.651045712431093,0.0372526063848816,1,1,1,""
17,frailty,C,0,0,0,4,180,1600010180,1800086180,naive,0.613004775821511,1740,152,645,0.613900980491771,0.0335433453236743,1,1,1,""
17,frailty,C,0,0,0,4,180,1600010180,1800087180,strict,0.613004775821511,1660,143,639,0.610847365240747,0.0352201463347387,1,1,1,""
17,frailty,C,0,0,0,4,180,1600010180,1800088180,delayed,0.613004775821511,1740,152,645,0.609007173500705,0.0270698861931892,1,1,1,""
17,frailty,C,0,0,0,4,181,1600010181,1800086181,naive,0.613004775821511,1767,140,644,0.589265908213227,0.0419156686877865,1,1,1,""
17,frailty,C,0,0,0,4,181,1600010181,1800087181,strict,0.613004775821511,1688,134,638,0.57682142569179,0.0445262163722537,1,0,1,""
17,frailty,C,0,0,0,4,181,1600010181,1800088181,delayed,0.613004775821511,1767,140,644,0.587165044604979,0.032361138151555,1,1,1,""
17,frailty,C,0,0,0,4,182,1600010182,1800086182,naive,0.613004775821511,1741,171,648,0.7050928412793,0.0240995132348142,0,1,1,""
17,frailty,C,0,0,0,4,182,1600010182,1800087182,strict,0.613004775821511,1656,165,641,0.708154699627499,0.0229896742461635,0,1,1,""
17,frailty,C,0,0,0,4,182,1600010182,1800088182,delayed,0.613004775821511,1741,171,648,0.707545270909765,0.0282761707944766,0,1,1,""
17,frailty,C,0,0,0,4,183,1600010183,1800086183,naive,0.613004775821511,1742,124,645,0.681919024026405,0.0322037307905948,0,1,1,""
17,frailty,C,0,0,0,4,183,1600010183,1800087183,strict,0.613004775821511,1654,118,640,0.684919170283935,0.0340054371041902,0,1,1,""
17,frailty,C,0,0,0,4,183,1600010183,1800088183,delayed,0.613004775821511,1742,124,645,0.682741899653911,0.0346064182753493,0,1,1,""
17,frailty,C,0,0,0,4,184,1600010184,1800086184,naive,0.613004775821511,1768,142,647,0.596452383188692,0.0336062229325341,1,1,1,""
17,frailty,C,0,0,0,4,184,1600010184,1800087184,strict,0.613004775821511,1689,137,641,0.590072360139677,0.0377942503115461,1,1,1,""
17,frailty,C,0,0,0,4,184,1600010184,1800088184,delayed,0.613004775821511,1768,142,647,0.595278130861112,0.0330986757426944,1,1,1,""
17,frailty,C,0,0,0,4,185,1600010185,1800086185,naive,0.613004775821511,1775,142,656,0.59908307888103,0.0306243341411597,1,1,1,""
17,frailty,C,0,0,0,4,185,1600010185,1800087185,strict,0.613004775821511,1690,134,647,0.607135030907665,0.0313752265573305,1,1,1,""
17,frailty,C,0,0,0,4,185,1600010185,1800088185,delayed,0.613004775821511,1775,142,656,0.599774621224256,0.0289767183417266,1,1,1,""
17,frailty,C,0,0,0,4,186,1600010186,1800086186,naive,0.613004775821511,1733,151,638,0.584601234387551,0.0321114980698444,1,1,1,""
17,frailty,C,0,0,0,4,186,1600010186,1800087186,strict,0.613004775821511,1660,147,636,0.593403816007045,0.0330482577771733,1,1,1,""
17,frailty,C,0,0,0,4,186,1600010186,1800088186,delayed,0.613004775821511,1733,151,638,0.587550919433597,0.0362537418926355,1,1,1,""
17,frailty,C,0,0,0,4,187,1600010187,1800086187,naive,0.613004775821511,1729,160,643,0.644287874291266,0.0380615509075044,1,1,1,""
17,frailty,C,0,0,0,4,187,1600010187,1800087187,strict,0.613004775821511,1639,153,636,0.64665032745035,0.0344461352471522,1,1,1,""
17,frailty,C,0,0,0,4,187,1600010187,1800088187,delayed,0.613004775821511,1729,160,643,0.645305146308849,0.0341088637804081,1,1,1,""
17,frailty,C,0,0,0,4,188,1600010188,1800086188,naive,0.613004775821511,1786,150,662,0.579619031888182,0.0367982591106059,1,1,1,""
17,frailty,C,0,0,0,4,188,1600010188,1800087188,strict,0.613004775821511,1709,142,662,0.566905251695921,0.0311282147954065,1,1,1,""
17,frailty,C,0,0,0,4,188,1600010188,1800088188,delayed,0.613004775821511,1786,150,662,0.581619735989518,0.0354867688223481,1,1,1,""
17,frailty,C,0,0,0,4,189,1600010189,1800086189,naive,0.613004775821511,1756,148,641,0.664306254374053,0.0298423672209706,1,1,1,""
17,frailty,C,0,0,0,4,189,1600010189,1800087189,strict,0.613004775821511,1675,139,635,0.657519712928768,0.0312043525149422,1,1,1,""
17,frailty,C,0,0,0,4,189,1600010189,1800088189,delayed,0.613004775821511,1756,148,641,0.662262004338772,0.0269946364314756,1,1,1,""
17,frailty,C,0,0,0,4,190,1600010190,1800086190,naive,0.613004775821511,1778,173,654,0.560902748208477,0.0306074367724777,1,1,1,""
17,frailty,C,0,0,0,4,190,1600010190,1800087190,strict,0.613004775821511,1694,164,647,0.553221897618589,0.0335395768746169,1,0,1,""
17,frailty,C,0,0,0,4,190,1600010190,1800088190,delayed,0.613004775821511,1777,173,654,0.561093653692384,0.030264874511507,1,1,1,""
17,frailty,C,0,0,0,4,191,1600010191,1800086191,naive,0.613004775821511,1749,144,647,0.618268955243119,0.032438802485477,1,1,1,""
17,frailty,C,0,0,0,4,191,1600010191,1800087191,strict,0.613004775821511,1650,138,640,0.618207803691848,0.0364719701683173,1,1,1,""
17,frailty,C,0,0,0,4,191,1600010191,1800088191,delayed,0.613004775821511,1749,144,647,0.61847260755254,0.0301554587773196,1,1,1,""
17,frailty,C,0,0,0,4,192,1600010192,1800086192,naive,0.613004775821511,1738,135,639,0.562536839413646,0.0343177690006904,1,0,1,""
17,frailty,C,0,0,0,4,192,1600010192,1800087192,strict,0.613004775821511,1653,128,632,0.56921781046425,0.0327299007452698,1,1,1,""
17,frailty,C,0,0,0,4,192,1600010192,1800088192,delayed,0.613004775821511,1738,135,639,0.566765743589029,0.0312803355025048,1,1,1,""
17,frailty,C,0,0,0,4,193,1600010193,1800086193,naive,0.613004775821511,1763,166,648,0.645842547216675,0.0339720709488099,1,1,1,""
17,frailty,C,0,0,0,4,193,1600010193,1800087193,strict,0.613004775821511,1677,161,641,0.644654785266906,0.028578995710346,1,1,1,""
17,frailty,C,0,0,0,4,193,1600010193,1800088193,delayed,0.613004775821511,1763,166,648,0.649225695269368,0.0312939774026692,1,1,1,""
17,frailty,C,0,0,0,4,194,1600010194,1800086194,naive,0.613004775821511,1756,172,653,0.609624233530511,0.033983105235728,1,1,1,""
17,frailty,C,0,0,0,4,194,1600010194,1800087194,strict,0.613004775821511,1676,162,644,0.606337420865228,0.0311009806812256,1,1,1,""
17,frailty,C,0,0,0,4,194,1600010194,1800088194,delayed,0.613004775821511,1756,172,653,0.608896121667188,0.0373819087872001,1,1,1,""
17,frailty,C,0,0,0,4,195,1600010195,1800086195,naive,0.613004775821511,1754,144,653,0.598663863820883,0.0391360113724508,1,1,1,""
17,frailty,C,0,0,0,4,195,1600010195,1800087195,strict,0.613004775821511,1666,133,646,0.601175855626215,0.0314056767825595,1,1,1,""
17,frailty,C,0,0,0,4,195,1600010195,1800088195,delayed,0.613004775821511,1754,144,653,0.591500551238106,0.0361201825040432,1,1,1,""
17,frailty,C,0,0,0,4,196,1600010196,1800086196,naive,0.613004775821511,1755,137,657,0.59144835197391,0.0323091278799882,1,1,1,""
17,frailty,C,0,0,0,4,196,1600010196,1800087196,strict,0.613004775821511,1683,132,649,0.587779293672117,0.0347427546122159,1,1,1,""
17,frailty,C,0,0,0,4,196,1600010196,1800088196,delayed,0.613004775821511,1755,137,657,0.592786340545725,0.0325911226583739,1,1,1,""
17,frailty,C,0,0,0,4,197,1600010197,1800086197,naive,0.613004775821511,1730,150,641,0.655001480563395,0.0304936805302013,1,1,1,""
17,frailty,C,0,0,0,4,197,1600010197,1800087197,strict,0.613004775821511,1636,140,637,0.657362596257042,0.0330923682821515,1,1,1,""
17,frailty,C,0,0,0,4,197,1600010197,1800088197,delayed,0.613004775821511,1730,150,641,0.656375295312803,0.0290165237990632,1,1,1,""
17,frailty,C,0,0,0,4,198,1600010198,1800086198,naive,0.613004775821511,1800,147,657,0.669582629685525,0.0317879033902029,1,1,1,""
17,frailty,C,0,0,0,4,198,1600010198,1800087198,strict,0.613004775821511,1718,143,655,0.669902967767473,0.0308770005899483,1,1,1,""
17,frailty,C,0,0,0,4,198,1600010198,1800088198,delayed,0.613004775821511,1800,147,657,0.669414083279659,0.0325659332849584,1,1,1,""
17,frailty,C,0,0,0,4,199,1600010199,1800086199,naive,0.613004775821511,1813,137,661,0.639557154284683,0.0315276364961852,1,1,1,""
17,frailty,C,0,0,0,4,199,1600010199,1800087199,strict,0.613004775821511,1726,134,658,0.63770165892985,0.0337194634270212,1,1,1,""
17,frailty,C,0,0,0,4,199,1600010199,1800088199,delayed,0.613004775821511,1813,137,661,0.639984938575909,0.0339037129960481,1,1,1,""
17,frailty,C,0,0,0,4,200,1600010200,1800086200,naive,0.613004775821511,1708,140,636,0.618232171064701,0.0348321143414571,1,1,1,""
17,frailty,C,0,0,0,4,200,1600010200,1800087200,strict,0.613004775821511,1642,132,634,0.609856381812837,0.0345911139177359,1,1,1,""
17,frailty,C,0,0,0,4,200,1600010200,1800088200,delayed,0.613004775821511,1708,140,636,0.61506197473772,0.0348579929261324,1,1,1,""
17,frailty,C,0,0,0,4,201,1600010201,1800086201,naive,0.613004775821511,1692,141,621,0.626551876792137,0.0381321886188051,1,1,1,""
17,frailty,C,0,0,0,4,201,1600010201,1800087201,strict,0.613004775821511,1603,138,613,0.627025541828246,0.0323582993331516,1,1,1,""
17,frailty,C,0,0,0,4,201,1600010201,1800088201,delayed,0.613004775821511,1692,141,621,0.631042966450994,0.0338528022386064,1,1,1,""
17,frailty,C,0,0,0,4,202,1600010202,1800086202,naive,0.613004775821511,1756,139,658,0.660769961507054,0.0354548562098774,1,1,1,""
17,frailty,C,0,0,0,4,202,1600010202,1800087202,strict,0.613004775821511,1674,130,650,0.669595030316515,0.0336699006710816,1,1,1,""
17,frailty,C,0,0,0,4,202,1600010202,1800088202,delayed,0.613004775821511,1756,139,658,0.656845762606282,0.0338609939295599,1,1,1,""
17,frailty,C,0,0,0,4,203,1600010203,1800086203,naive,0.613004775821511,1779,134,657,0.663096626216015,0.032299006192389,1,1,1,""
17,frailty,C,0,0,0,4,203,1600010203,1800087203,strict,0.613004775821511,1710,131,655,0.671921098443604,0.0361011460642584,1,1,1,""
17,frailty,C,0,0,0,4,203,1600010203,1800088203,delayed,0.613004775821511,1779,134,657,0.666874289038009,0.034449492712728,1,1,1,""
17,frailty,C,0,0,0,4,204,1600010204,1800086204,naive,0.613004775821511,1717,136,648,0.659208077128354,0.0360400035016527,1,1,1,""
17,frailty,C,0,0,0,4,204,1600010204,1800087204,strict,0.613004775821511,1629,126,634,0.6698781198991,0.0339188609446002,1,1,1,""
17,frailty,C,0,0,0,4,204,1600010204,1800088204,delayed,0.613004775821511,1717,136,648,0.65782084512422,0.0326220967350991,1,1,1,""
17,frailty,C,0,0,0,4,205,1600010205,1800086205,naive,0.613004775821511,1766,141,651,0.570418389128129,0.0332863076993585,1,1,1,""
17,frailty,C,0,0,0,4,205,1600010205,1800087205,strict,0.613004775821511,1696,134,646,0.56330034313984,0.0348363712043202,1,0,1,""
17,frailty,C,0,0,0,4,205,1600010205,1800088205,delayed,0.613004775821511,1766,141,651,0.569149823351192,0.0365211889539629,1,0,1,""
17,frailty,C,0,0,0,4,206,1600010206,1800086206,naive,0.613004775821511,1778,139,653,0.563441801448472,0.0392297824415197,1,0,1,""
17,frailty,C,0,0,0,4,206,1600010206,1800087206,strict,0.613004775821511,1693,137,651,0.563307668115694,0.0341270987516443,1,0,1,""
17,frailty,C,0,0,0,4,206,1600010206,1800088206,delayed,0.613004775821511,1778,139,653,0.568424386762736,0.0328049368831252,1,1,1,""
17,frailty,C,0,0,0,4,207,1600010207,1800086207,naive,0.613004775821511,1750,145,652,0.617149585593299,0.0346384715094515,1,1,1,""
17,frailty,C,0,0,0,4,207,1600010207,1800087207,strict,0.613004775821511,1640,137,647,0.614211624770845,0.0356070608826778,1,1,1,""
17,frailty,C,0,0,0,4,207,1600010207,1800088207,delayed,0.613004775821511,1750,145,652,0.61258604509406,0.0327234708710214,1,1,1,""
17,frailty,C,0,0,0,4,208,1600010208,1800086208,naive,0.613004775821511,1706,147,642,0.607875179563052,0.0348409818850889,1,1,1,""
17,frailty,C,0,0,0,4,208,1600010208,1800087208,strict,0.613004775821511,1622,140,633,0.603422642346103,0.0393188887574695,1,1,1,""
17,frailty,C,0,0,0,4,208,1600010208,1800088208,delayed,0.613004775821511,1706,147,642,0.607946146033422,0.0363554293639534,1,1,1,""
17,frailty,C,0,0,0,4,209,1600010209,1800086209,naive,0.613004775821511,1769,162,659,0.631952253658924,0.0361134683534335,1,1,1,""
17,frailty,C,0,0,0,4,209,1600010209,1800087209,strict,0.613004775821511,1692,155,654,0.628754884553452,0.0342648346489164,1,1,1,""
17,frailty,C,0,0,0,4,209,1600010209,1800088209,delayed,0.613004775821511,1769,162,659,0.632625338224182,0.0318132620506669,1,1,1,""
17,frailty,C,0,0,0,4,210,1600010210,1800086210,naive,0.613004775821511,1714,133,638,0.591766231847223,0.0330724332923402,1,1,1,""
17,frailty,C,0,0,0,4,210,1600010210,1800087210,strict,0.613004775821511,1648,129,634,0.59759156114281,0.0311038610873708,1,1,1,""
17,frailty,C,0,0,0,4,210,1600010210,1800088210,delayed,0.613004775821511,1714,133,638,0.593664364223386,0.0311103231098152,1,1,1,""
17,frailty,C,0,0,0,4,211,1600010211,1800086211,naive,0.613004775821511,1696,153,636,0.606697810353774,0.0288481450716833,1,1,1,""
17,frailty,C,0,0,0,4,211,1600010211,1800087211,strict,0.613004775821511,1612,150,629,0.603941607931726,0.0311185306425008,1,1,1,""
17,frailty,C,0,0,0,4,211,1600010211,1800088211,delayed,0.613004775821511,1696,153,636,0.609286239140281,0.0306609329606313,1,1,1,""
17,frailty,C,0,0,0,4,212,1600010212,1800086212,naive,0.613004775821511,1770,153,656,0.575722154750655,0.0347259496796654,1,1,1,""
17,frailty,C,0,0,0,4,212,1600010212,1800087212,strict,0.613004775821511,1695,142,647,0.574074125426577,0.03285860197241,1,1,1,""
17,frailty,C,0,0,0,4,212,1600010212,1800088212,delayed,0.613004775821511,1770,153,656,0.574139150765927,0.0331847992758466,1,1,1,""
